Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
5214-TPCN bổ sung Vitamin E Nature Made,Sản phẩm thường,Thuốc - TPCN,4987035265214,4987035265214,Có,250000,260000,255000,350000,260000,265000,Hộp,250000,1,250000,0,250000,0,250000,0,250000,0
5412-Viên uống bổ sung vitamin C NatureMade,Sản phẩm thường,Thuốc - TPCN,4987035265412,4987035265412,Có,250000,260000,255000,350000,260000,265000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
5511-Viên bổ sung Calcium 200 viên,Sản phẩm thường,Thuốc - TPCN,4987035265511,4987035265511,Có,0,,,350000,,,Hộp,0,1,0,0,0,0,0,0,0,0
7218- TPCN bổ sung Calcium Nature Made 140 viên,Sản phẩm thường,Thuốc - TPCN,4987035267218,4987035267218,Có,250000,260000,255000,350000,260000,270000,Hộp,250000,1,250000,0,250000,0,250000,0,250000,0
8314-TPCN bổ sung Vitamin C Naturre  80 viên,Sản phẩm thường,Thuốc - TPCN,4987035268314,4987035268314,Có,250000,270000,260000,280000,270000,275000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
2816-TPCN bổ sung sắt Nature Made 80 viên,Sản phẩm thường,Thuốc - TPCN,4987035272816,4987035272816,Có,250000,270000,260000,350000,270000,275000,Hộp,250000,1,250000,0,250000,0,250000,0,250000,0
TPCN Viên uống bổ sung canxi Nature Made 120v,Sản phẩm thường,Thuốc - TPCN,4987035518013,4987035518013,Có,260000,280000,280000,350000,280000,280000,hộp,260000,4,260000,0,260000,0,260000,0,260000,0
8616-TPCN bổ sung Vitamin D Nature Made 90 viên,Sản phẩm thường,Thuốc - TPCN,4987035528616,4987035528616,Có,250000,260000,255000,350000,260000,265000,Hộp,250000,2,250000,0,250000,0,250000,0,250000,0
6263-Dầu cù là Hapycom 85g,Sản phẩm thường,Thuốc - TPCN,4987036116263,4987036116263,Có,110000,130000,130000,200000,130000,135000,Hộp,110000,0,110000,0,110000,0,110000,0,110000,0
1457-Thuốc bôi côn trùng cắn PVA 20g,Sản phẩm thường,Thuốc - TPCN,4987037671457,4987037671457,Có,120000,130000,125000,200000,130000,135000,tuýp,120000,0,120000,0,120000,0,120000,0,120000,0
TPCN trị táo bón Kaigen 250v,Sản phẩm thường,Thuốc - TPCN,4987040101422,4987040101422,Có,350000,390000,390000,500000,390000,400000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
8389-Giảm cân Kracie 360 viên,Sản phẩm thường,Thuốc - TPCN,4987045108389,4987045108389,Có,540000,560000,550000,700000,560000,570000,Hộp,540000,0,540000,0,540000,0,540000,0,540000,0
TPCN Giảm cân EX 3420mg 360v,Sản phẩm thường,Thuốc - TPCN,4987045108402,4987045108402,Có,550000,570000,570000,750000,570000,600000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
TPCN Giảm cân 6000z 330v,Sản phẩm thường,Thuốc - TPCN,4987045108419,4987045108419,Có,700000,720000,710000,900000,720000,730000,Hộp,700000,0,700000,0,700000,0,700000,0,700000,0
8426-Giảm cân 6000 330 viên,Sản phẩm thường,Thuốc - TPCN,4987045108426,4987045108426,Có,600000,650000,640000,900000,650000,660000,Hộp,600000,0,600000,0,600000,0,600000,0,600000,0
8570-Thuốc giảm cân 6000Z 330v,Sản phẩm thường,Thuốc - TPCN,4987045108570,4987045108570,Có,650000,710000,700000,900000,710000,715000,hộp,650000,0,650000,0,650000,0,650000,0,650000,0
8587-Thuốc giảm cân Kracie 6000 450v,Sản phẩm thường,Thuốc - TPCN,4987045108587,4987045108587,Có,730000,755000,750000,950000,755000,760000,hộp,730000,0,730000,0,730000,0,730000,0,730000,0
Giảm mỡ bụng Kraice Nam,Sản phẩm thường,Thuốc - TPCN,4987045108860,4987045108860,Có,380000,420000,420000,550000,420000,420000,hộp,380000,0,380000,0,380000,0,380000,0,380000,0
Thuốc bổ xương Kracie 168 viên,Sản phẩm thường,Thuốc - TPCN,4987045181078,4987045181078,Có,450000,500000,500000,600000,500000,500000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
0715-Thuốc giảm cân tiêu mỡ  Kracie HOFUTSU SHOUSAN  378 viên,Sản phẩm thường,Thuốc - TPCN,4987045670715,4987045670715,Có,365000,390000,385000,500000,390000,400000,Hộp,365000,5,365000,0,365000,0,365000,0,365000,0
Thuốc trợ tim ,Sản phẩm thường,Thuốc - TPCN,4987061015753,4987061015753,Có,640000,700000,700000,850000,700000,690000,Hộp,640000,0,640000,0,640000,0,640000,0,640000,0
0504-TPCN Q&P Gold 90 viên,Sản phẩm thường,Thuốc - TPCN,4987067200504,4987067200504,Có,175000,200000,195000,300000,200000,205000,Hộp,175000,0,175000,0,175000,0,175000,0,175000,0
0702-TPCN Q&P Gold 160 viên,Sản phẩm thường,Thuốc - TPCN,4987067200702,4987067200702,Có,350000,385000,380000,580000,385000,390000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
TPCN Q&P bổ xương khớp 90v,Sản phẩm thường,Thuốc - TPCN,4987067201105,4987067201105,Có,350000,330000,320000,500000,330000,340000,Chai,350000,0,350000,0,350000,0,350000,0,350000,0
1303-TPCN Q&P bổ xương khớp 160v,Sản phẩm thường,Thuốc - TPCN,4987067201303,4987067201303,Có,500000,530000,520000,700000,530000,540000,Hộp,500000,0,500000,0,500000,0,500000,0,500000,0
4700-Thuốc dạ dày Kowa 100 viên,Sản phẩm thường,Thuốc - TPCN,4987067204700,4987067204700,Có,125000,155000,150000,200000,155000,160000,Hộp,125000,3,125000,0,125000,0,125000,0,125000,0
5004-Thuốc dạ dày Kowa 200 viên,Sản phẩm thường,Thuốc - TPCN,4987067205004,4987067205004,Có,250000,305000,300000,500000,305000,310000,Hộp,250000,3,250000,5,250000,0,250000,0,250000,0
5202-Thuốc dạ dày Kowa 300 viên,Sản phẩm thường,Thuốc - TPCN,4987067205202,4987067205202,Có,365000,410000,405000,600000,410000,415000,Hộp,365000,4,365000,1,365000,2,365000,0,365000,0
Thuốc bổ mắt QP 80 viên,Sản phẩm thường,Thuốc - TPCN,4987067210503,4987067210503,Có,240000,270000,270000,350000,270000,280000,Hộp,240000,0,240000,0,240000,0,240000,0,240000,0
TPCN bổ mắt QP 180v,Sản phẩm thường,Thuốc - TPCN,4987067210602,4987067210602,Có,480000,530000,530000,700000,530000,550000,hộp,480000,0,480000,0,480000,0,480000,0,480000,0
1708-Thuốc bổ Q&P Gold Plus 260 viên,Sản phẩm thường,Thuốc - TPCN,4987067211708,4987067211708,Có,500000,530000,530000,680000,530000,540000,Hộp,500000,0,500000,0,500000,0,500000,0,500000,0
Gel giảm đau nhức và viêm khớp Kowa Ex 35g,Sản phẩm thường,Thuốc - TPCN,4987067213009,4987067213009,Có,170000,185000,175000,250000,185000,170000,tuýp,170000,0,170000,0,170000,0,170000,0,170000,0
TPCN Lăn Kowa xương khớp 90g,Sản phẩm thường,Thuốc - TPCN,4987067214303,4987067214303,Có,260000,280000,270000,350000,280000,290000,tuýp,260000,0,260000,0,260000,0,260000,0,260000,0
Xương khớp Kowa EX 35g,Sản phẩm thường,Thuốc - TPCN,4987067215409,4987067215409,Có,150000,165000,165000,250000,165000,170000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
0600-Dầu nóng Kowa EX 60g,Sản phẩm thường,Thuốc - TPCN,4987067230600,4987067230600,Có,240000,250000,250000,300000,250000,255000,Tuýp,240000,0,240000,0,240000,0,240000,0,240000,0
5704-Thuốc bổ xương Q&P 250 viên,Sản phẩm thường,Thuốc - TPCN,4987067235704,4987067235704,Có,720000,755000,750000,900000,755000,760000,hộp,720000,1,720000,0,720000,0,720000,0,720000,0
TPCN Q&P Đặc Trị Đau Lưng Xương Khớp 60 viên,Sản phẩm thường,Thuốc - TPCN,4987067236008,4987067236008,Có,225000,250000,250000,350000,250000,260000,hộp,225000,2,225000,0,225000,2,225000,0,225000,0
Q&P trị thoát vị đĩa đệm đau lưng 120v,Sản phẩm thường,Thuốc - TPCN,4987067236305,4987067236305,Có,560000,585000,580000,700000,585000,590000,hộp,560000,1,560000,2,560000,0,560000,0,560000,0
8309-Vitamin tổng hợp bồi bổ cơ thể Q&P Glod A 180v ,Sản phẩm thường,Thuốc - TPCN,4987067238309,4987067238309,Có,320000,370000,360000,500000,370000,380000,Hộp,320000,1,320000,0,320000,0,320000,0,320000,0
4706-Đại tràng The Guard 150 viên,Sản phẩm thường,Thuốc - TPCN,4987067244706,4987067244706,Có,170000,190000,190000,300000,190000,195000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
4904-Thuốc đại tràng The Guard 350v,Sản phẩm thường,Thuốc - TPCN,4987067244904,4987067244904,Có,350000,385000,380000,500000,385000,390000,Hộp,350000,4,350000,4,350000,2,350000,0,350000,0
5000- Thuốc đại tràng Kowa The Guard 550 viên,Sản phẩm thường,Thuốc - TPCN,4987067245000,4987067245000,Có,460000,515000,510000,700000,515000,520000,Hộp,460000,1,460000,4,460000,3,460000,0,460000,0
Xương khớp Kowa 35g,Sản phẩm thường,Thuốc - TPCN,4987067253104,4987067253104,Có,150000,165000,165000,250000,165000,170000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Gel chống đau nhức xương khớp Kowa 35g,Sản phẩm thường,Thuốc - TPCN,4987067253500,4987067253500,Có,170000,190000,190000,250000,190000,190000,tuýp,170000,0,170000,0,170000,0,170000,0,170000,0
Thuốc trị đau xương khớp 60g,Sản phẩm thường,Thuốc - TPCN,4987067253609,4987067253609,Có,200000,250000,250000,300000,250000,250000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Thuốc bổ máu Kowa ATP 90v,Sản phẩm thường,Thuốc - TPCN,4987067253708,4987067253708,Có,280000,320000,320000,450000,320000,350000,Hộp,280000,0,280000,0,280000,0,280000,0,280000,0
3906-Atp Kowa 150 viên,Sản phẩm thường,Thuốc - TPCN,4987067253906,4987067253906,Có,320000,365000,360000,500000,365000,370000,Hộp,320000,2,320000,0,320000,1,320000,0,320000,0
4408-Thuốc cảm Kowa 45v,Sản phẩm thường,Thuốc - TPCN,4987067254408,4987067254408,Có,150000,170000,170000,280000,170000,180000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
8901- Thuốc bổ mắt Q&P 270 viên ,Sản phẩm thường,Thuốc - TPCN,4987067258901,4987067258901,Có,650000,720000,710000,900000,720000,730000,hộp,650000,3,650000,3,650000,1,650000,0,650000,0
Dầu nóng Kowa EX 90g,Sản phẩm thường,Thuốc - TPCN,4987067285501,4987067285501,Có,200000,220000,220000,300000,220000,220000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
1601-Dầu nóng Kowa EX 60g,Sản phẩm thường,Thuốc - TPCN,4987067291601,4987067291601,Có,230000,255000,250000,300000,255000,260000,Tuýp,230000,0,230000,1,230000,0,230000,0,230000,0
2103-Dầu thoa xường khớp Kowa 90g,Sản phẩm thường,Thuốc - TPCN,4987067292103,4987067292103,Có,260000,285000,280000,400000,285000,290000,tuýp,260000,0,260000,2,260000,0,260000,0,260000,0
0406-TPCN Q&P Gold Plus 160 viên,Sản phẩm thường,Thuốc - TPCN,4987067810406,4987067810406,Có,320000,330000,325000,520000,330000,340000,Hộp,320000,0,320000,0,320000,0,320000,0,320000,0
1363-Dầu nóng thoa xương khớp Yoko 80ml,Sản phẩm thường,Thuốc - TPCN,4987072001363,4987072001363,Có,108000,115000,112000,150000,115000,120000,Hộp(12*10),108000,0,108000,0,108000,0,108000,0,108000,0
"4708-Xịt họng trị ho, rát họng vị bạc hà xanh đậm 15ml",Sản phẩm thường,Thuốc - TPCN,4987072004708,4987072004708,Có,160000,195000,190000,250000,195000,200000,Chai,160000,4,160000,4,160000,4,160000,0,160000,0
1188-Miếng dán hạ sốt cho bé Kobayashi xanh,Sản phẩm thường,Thuốc - TPCN,4987072011188,4987072011188,Có,110000,120000,120000,170000,120000,125000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
1195-Miếng dán hạ sốt người lớn Kobayashi xanh,Sản phẩm thường,Thuốc - TPCN,4987072011195,4987072011195,Có,110000,120000,120000,170000,120000,125000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
1225-Trị đứt tay Kobayashi,Sản phẩm thường,Thuốc - TPCN,4987072011225,4987072011225,Có,136000,150000,145000,200000,150000,155000,Tuýp,136000,0,136000,0,136000,0,136000,0,136000,0
6373-Thuốc giảm cân G 168v,Sản phẩm thường,Thuốc - TPCN,4987072026373,4987072026373,Có,275000,1400,1400,400000,1400,300000,hộp,275000,0,275000,0,275000,0,275000,0,275000,0
TPCN Giảm cân G 336v,Sản phẩm thường,Thuốc - TPCN,4987072026380,4987072026380,Có,550000,580000,570000,750000,580000,590000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
7431-Giảm cân G dạng túi 84 viên,Sản phẩm thường,Thuốc - TPCN,4987072027431,4987072027431,Có,180000,200000,200000,300000,200000,210000,Gói,180000,0,180000,0,180000,0,180000,0,180000,0
Thuốc trị viêm xoang Kobayashi 140 viên,Sản phẩm thường,Thuốc - TPCN,4987072027523,4987072027523,Có,371000,430000,430000,550000,430000,450000,Hộp,371000,0,371000,0,371000,0,371000,0,371000,0
9206-Thải độc đại tràng Kobayashi 60v,Sản phẩm thường,Thuốc - TPCN,4987072029206,4987072029206,Có,480000,500000,490000,650000,500000,510000,hộp(42),480000,5,480000,5,480000,5,480000,0,480000,0
0257-Thuốc giảm tiểu đêm dạng bột 24 gói,Sản phẩm thường,Thuốc - TPCN,4987072030257,4987072030257,Có,300000,,,420000,,,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
0271-Thuốc giảm tiểu đêm 120v,Sản phẩm thường,Thuốc - TPCN,4987072030271,4987072030271,Có,450000,485000,480000,600000,485000,490000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
Kem trị viêm nang lông Kobayashi 30g,Sản phẩm thường,Thuốc - TPCN,4987072032176,4987072032176,Có,165000,175000,170000,250000,175000,178000,Hộp,165000,0,165000,0,165000,0,165000,0,165000,0
Viên uống giảm cân 85 kobayashi 280V,Sản phẩm thường,Thuốc - TPCN,4987072037058,4987072037058,Có,540000,570000,560000,750000,570000,580000,Hộp,540000,0,540000,0,540000,0,540000,0,540000,0
Viên uống giảm mỡ bụng 85 NAISHITORU 140v,Sản phẩm thường,Thuốc - TPCN,4987072037065,4987072037065,Có,270000,285000,285000,380000,285000,285000,Hộp,270000,0,270000,0,270000,0,270000,0,270000,0
7515-Dầu thoa xương khớp Kobayashi NEO 90ml,Sản phẩm thường,Thuốc - TPCN,4987072037515,4987072037515,Có,250000,260000,260000,350000,260000,280000,chai,250000,0,250000,0,250000,0,250000,0,250000,0
9359-Viên uống điều hòa kinh nguyệt Kobayashi 360v,Sản phẩm thường,Thuốc - TPCN,4987072039359,4987072039359,Có,400000,430000,420000,600000,430000,440000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
TPCN Viêm xoang Kobayashi 56 viên,Sản phẩm thường,Thuốc - TPCN,4987072042656,4987072042656,Có,250000,270000,260000,320000,270000,280000,hộp,250000,2,250000,0,250000,0,250000,0,250000,0
2663-TPCN Viêm xoang Kobayashi 112 viên,Sản phẩm thường,Thuốc - TPCN,4987072042663,4987072042663,Có,400000,445000,440000,500000,445000,450000,Hộp,400000,2,400000,5,400000,0,400000,0,400000,0
Thuốc trị viêm xoang Kobayashi 224 viên,Sản phẩm thường,Thuốc - TPCN,4987072042670,4987072042670,Có,800000,845000,840000,900000,845000,850000,Hộp,800000,0,800000,1,800000,0,800000,0,800000,0
4261-Giảm cân 5000Z 105 viên dạng túi,Sản phẩm thường,Thuốc - TPCN,4987072044261,4987072044261,Có,180000,200000,200000,300000,200000,210000,Gói,180000,0,180000,0,180000,0,180000,0,180000,0
4278-TPCN Giảm cân 5000Z - 420 viên,Sản phẩm thường,Thuốc - TPCN,4987072044278,4987072044278,Có,780000,795000,790000,950000,795000,800000,hộp,780000,0,780000,0,780000,0,780000,0,780000,0
5954-Thuốc bổ phổi dạng bột 8 gói,Sản phẩm thường,Thuốc - TPCN,4987072045954,4987072045954,Có,130000,,,220000,,,hộp,130000,1,130000,0,130000,1,130000,0,130000,0
5961-Thuốc bổ phổi dạng bột 16 gói,Sản phẩm thường,Thuốc - TPCN,4987072045961,4987072045961,Có,260000,,,420000,,,hộp,260000,1,260000,0,260000,0,260000,0,260000,0
4677-Bổ não Kobayashi 168v,Sản phẩm thường,Thuốc - TPCN,4987072046777,4987072046777,Có,350000,430000,420000,600000,430000,440000,Hộp,350000,2,350000,0,350000,1,350000,0,350000,0
7316-Thuốc bổ phổi Kobayashi 40 viên,Sản phẩm thường,Thuốc - TPCN,4987072047316,4987072047316,Có,175000,200000,190000,300000,200000,205000,Hộp,175000,5,175000,5,175000,5,175000,0,175000,0
7323-Thuốc bổ phổi  kobayashi  80 viên,Sản phẩm thường,Thuốc - TPCN,4987072047323,4987072047323,Có,350000,375000,370000,550000,375000,380000,Hộp,350000,4,350000,5,350000,5,350000,0,350000,0
7590-Trị nám Kobayashi Ex,Sản phẩm thường,Thuốc - TPCN,4987072047590,4987072047590,Có,130000,145000,140000,250000,145000,150000,Tuýp,130000,10,130000,1,130000,3,130000,0,130000,0
Thuốc bôi trị vết bầm tím Kobayashi 5g,Sản phẩm thường,Thuốc - TPCN,4987072049693,4987072049693,Có,281000,320000,310000,400000,320000,330000,Tuýp,281000,0,281000,0,281000,0,281000,0,281000,0
5656-Viên uống tiền mãn kinh Kobayashi 840v+84v,Sản phẩm thường,Thuốc - TPCN,4987072055656,4987072055656,Có,720000,765000,760000,950000,765000,770000,hộp,720000,0,720000,0,720000,0,720000,0,720000,0
Giảm cân 5000Z - 315 viên,Sản phẩm thường,Thuốc - TPCN,4987072056417,4987072056417,Có,730000,785000,780000,900000,785000,790000,Hộp,730000,0,730000,0,730000,0,730000,0,730000,0
6424-Thuốc giảm cân 5000Z 420v,Sản phẩm thường,Thuốc - TPCN,4987072056424,4987072056424,Có,780000,825000,820000,950000,825000,830000,hộp,780000,0,780000,0,780000,0,780000,0,780000,0
Viên uống tiền mãn kinh Kobayashi 420v,Sản phẩm thường,Thuốc - TPCN,4987072067727,4987072067727,Có,400000,415000,410000,550000,415000,420000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
Viên Uống Tiền Mãn Kinh Kobayashi 252v,Sản phẩm thường,Thuốc - TPCN,4987072070598,4987072070598,Có,320000,340000,340000,500000,340000,340000,Hộp,320000,0,320000,0,320000,0,320000,0,320000,0
Viên uống  tiền mãn kinh Kobayashi 840v,Sản phẩm thường,Thuốc - TPCN,4987072070628,4987072070628,Có,680000,740000,730000,900000,740000,750000,hộp,680000,3,680000,4,680000,3,680000,0,680000,0
"0840-Xịt họng trị ho, rát họng vị bạc hà the 15ml",Sản phẩm thường,Thuốc - TPCN,4987072070840,4987072070840,Có,160000,195000,190000,250000,195000,200000,Chai,160000,1,160000,2,160000,0,160000,0,160000,0
3971-Viên uống điều hòa kinh nguyệt Kobayashi 180v,Sản phẩm thường,Thuốc - TPCN,4987072073971,4987072073971,Có,210000,230000,220000,350000,230000,240000,Hộp,210000,0,210000,0,210000,0,210000,0,210000,0
Thuốc chống sơ vữa động mạch,Sản phẩm thường,Thuốc - TPCN,4987072077221,4987072077221,Có,480000,270000,270000,600000,270000,270000,Hộp,480000,0,480000,0,480000,0,480000,0,480000,0
Thuốc trị viêm xoang Kobayashi dạng bột 14 gói,Sản phẩm thường,Thuốc - TPCN,4987072077238,4987072077238,Có,300000,320000,320000,500000,320000,325000,Hộp,300000,3,300000,4,300000,3,300000,0,300000,0
7375-Thuốc trị viêm xoang Kobayashi dạng bột 28 gói,Sản phẩm thường,Thuốc - TPCN,4987072077375,4987072077375,Có,400000,420000,415000,600000,420000,430000,Hộp,400000,2,400000,1,400000,0,400000,0,400000,0
Salonpad lăn chống nhức mỏi xương khớp 46ml,Sản phẩm thường,Thuốc - TPCN,4987072077436,4987072077436,Có,140000,160000,160000,200000,160000,160000,hộp,140000,0,140000,0,140000,0,140000,0,140000,0
8501-Miếng dán hạ sốt cho bé Kobayashi hồng ,Sản phẩm thường,Thuốc - TPCN,4987072078501,4987072078501,Có,110000,120000,120000,170000,120000,125000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
Thuốc trị sẹo lồi,Sản phẩm thường,Thuốc - TPCN,4987072082522,4987072082522,Có,134000,160000,160000,250000,160000,180000,tuýp,134000,0,134000,0,134000,0,134000,0,134000,0
3000-Dầu thoa xương khớp Kobayashi EX80ml,Sản phẩm thường,Thuốc - TPCN,4987072083000,4987072083000,Có,250000,265000,265000,350000,265000,280000,chai,250000,0,250000,0,250000,0,250000,0,250000,0
Giảm cân 5000mg 360v,Sản phẩm thường,Thuốc - TPCN,4987076405211,4987076405211,Có,600000,655000,650000,850000,655000,660000,hộp,600000,1,600000,1,600000,1,600000,0,600000,0
5242-Giảm mỡ bụng 5000 360 viên,Sản phẩm thường,Thuốc - TPCN,4987076405242,4987076405242,Có,650000,680000,680000,900000,680000,700000,Hộp,650000,0,650000,0,650000,0,650000,0,650000,0
Giảm cân Gold 5000mg,Sản phẩm thường,Thuốc - TPCN,4987076505041,4987076505041,Có,680000,710000,700000,900000,710000,720000,Hộp,680000,0,680000,0,680000,0,680000,0,680000,0
Giảm cân 5000 360 viên ,Sản phẩm thường,Thuốc - TPCN,4987076505089,4987076505089,Có,680000,710000,690000,900000,710000,720000,Hộp,680000,0,680000,0,680000,0,680000,0,680000,0
0775-Thuốc nhỏ mắt Beauteye Contact len  12ml,Sản phẩm thường,Thuốc - TPCN,4987084300775,4987084300775,Có,145000,160000,155000,250000,160000,165000,Chai,145000,0,145000,0,145000,6,145000,0,145000,0
Thuốc nhỏ mắt Sante Beaute'ye màu xanh,Sản phẩm thường,Thuốc - TPCN,4987084303691,4987084303691,Có,145000,150000,145000,250000,150000,155000,Hộp,145000,0,145000,0,145000,0,145000,0,145000,0
0276-Thuốc nhỏ mắt Santen 12ml,Sản phẩm thường,Thuốc - TPCN,4987084410276,4987084410276,Có,135000,145000,140000,250000,145000,150000,Chai,135000,0,135000,0,135000,0,135000,0,135000,0
0290-Thuốc nhỏ mắt Santen A,Sản phẩm thường,Thuốc - TPCN,4987084410290,4987084410290,Có,185000,195000,195000,250000,195000,200000,Hộp,185000,0,185000,0,185000,0,185000,0,185000,0
0443-Thuốc nhỏ mắt FX Neo trắng,Sản phẩm thường,Thuốc - TPCN,4987084410443,4987084410443,Có,71000,75000,73000,120000,75000,76000,Hộp (12),71000,15,71000,14,71000,21,71000,0,71000,0
0450-Thuốc nhỏ mắt FX Neo Vàng,Sản phẩm thường,Thuốc - TPCN,4987084410450,4987084410450,Có,94000,98000,96000,170000,98000,100000,Hộp,94000,19,94000,23,94000,2,94000,0,94000,0
0979-Thuốc nhỏ mắt Beauteye 12ml,Sản phẩm thường,Thuốc - TPCN,4987084410979,4987084410979,Có,145000,160000,155000,250000,160000,165000,Hộp,145000,0,145000,0,145000,0,145000,0,145000,0
Thuốc nhỏ mắt Lion B6-A-E Premium 15ml,Sản phẩm thường,Thuốc - TPCN,4987084411266,4987084411266,Có,135000,135000,135000,250000,135000,140000,Hộp,135000,0,135000,0,135000,0,135000,0,135000,0
Thuốc nhỏ mắt Sante 40 cool,Sản phẩm thường,Thuốc - TPCN,4987084411273,4987084411273,Có,95000,135000,135000,190000,135000,140000,Hộp,95000,0,95000,0,95000,0,95000,0,95000,0
Thuốc nhỏ mắt Sante 40 gold,Sản phẩm thường,Thuốc - TPCN,4987084411280,4987084411280,Có,95000,135000,135000,190000,135000,140000,Hộp,95000,0,95000,0,95000,0,95000,0,95000,0
9115-Vitamin C Cinal 300v,Sản phẩm thường,Thuốc - TPCN,4987087039115,4987087039115,Có,400000,420000,420000,580000,420000,435000,hộp,400000,0,400000,0,400000,0,400000,0,400000,0
Thuốc gan nhỏ,Sản phẩm thường,Thuốc - TPCN,4987103034551,4987103034551,Có,300000,350000,350000,450000,350000,350000,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Thuốc bổ gan Liver Hydrolysate 300V,Sản phẩm thường,Thuốc - TPCN,4987103034575,4987103034575,Có,600000,800000,800000,900000,800000,750000,Hộp,600000,0,600000,0,600000,0,600000,0,600000,0
Thuốc lọc gan EX 160 viên,Sản phẩm thường,Thuốc - TPCN,4987103045922,4987103045922,Có,480000,730000,730000,750000,730000,550000,Hộp,480000,0,480000,0,480000,0,480000,0,480000,0
Thuốc thải độc gan Hepalyse EX 240 viên,Sản phẩm thường,Thuốc - TPCN,4987103045939,4987103045939,Có,680000,1000,1000,950000,1000,560000,Hộp,680000,0,680000,0,680000,0,680000,0,680000,0
Thuốc lọc gan Heparise DX 60 viên,Sản phẩm thường,Thuốc - TPCN,4987103045946,4987103045946,Có,150000,200000,200000,250000,200000,200000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Thuốc thải độc gan Hepalyse DX 140V,Sản phẩm thường,Thuốc - TPCN,4987103045953,4987103045953,Có,380000,520000,520000,650000,520000,520000,hộp,380000,0,380000,0,380000,0,380000,0,380000,0
Thuốc giải độc gan MK HEPALYSE DX 280 viên,Sản phẩm thường,Thuốc - TPCN,4987103045960,4987103045960,Có,751000,900000,900000,1200,900000,900000,Hộp,751000,0,751000,0,751000,0,751000,0,751000,0
6011-Viên uống giải độc gan hepalyse Ace 100 viên ,Sản phẩm thường,Thuốc - TPCN,4987103046011,4987103046011,Có,360000,395000,390000,520000,395000,400000,Hộp,360000,2,360000,0,360000,0,360000,0,360000,0
Viên uống giải độc gan Hepalyse Ace 180 viên,Sản phẩm thường,Thuốc - TPCN,4987103046028,4987103046028,Có,720000,775000,770000,900000,775000,780000,hộp,720000,3,720000,0,720000,2,720000,0,720000,0
6035-TPCN Gan đỏ 300 viên,Sản phẩm thường,Thuốc - TPCN,4987103046035,4987103046035,Có,1100,1145,1140,1555,1145,1150,Hộp,1100,0,1100,0,1100,0,1100,0,1100,0
8008-TPCN xương khớp EX 168v,Sản phẩm thường,Thuốc - TPCN,4987103048008,4987103048008,Có,500000,555000,550000,750000,555000,560000,hộp,500000,0,500000,0,500000,0,500000,0,500000,0
8015-Thuốc  bổ xương khớp EX 355 viên,Sản phẩm thường,Thuốc - TPCN,4987103048015,4987103048015,Có,1250,1320,1300,1500,1320,1350,Hộp,1250,0,1250,0,1250,1,1250,0,1250,0
Thuốc ZS loại 180 viên,Sản phẩm thường,Thuốc - TPCN,4987103048077,4987103048077,Có,600000,660000,660000,850000,660000,670000,hộp,600000,0,600000,0,600000,0,600000,0,600000,0
Thuốc bổ khớp cao cấp ZS Chondroitin vây cá mập 270 viên,Sản phẩm thường,Thuốc - TPCN,4987103048084,4987103048084,Có,550000,850000,850000,1150,850000,850000,hộp,550000,0,550000,0,550000,0,550000,0,550000,0
8299-Thuốc xương khớp nhện xanh 90 viên ,Sản phẩm thường,Thuốc - TPCN,4987103048299,4987103048299,Có,300000,330000,320000,450000,330000,340000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
