Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
7415-Muối tắm hương hoa hồng Body Salt 300g,Sản phẩm thường,Hóa Mỹ Phẩm,4901234397415,4901234397415,Có,220000,230000,230000,310000,230000,235000,Gói,220000,0,220000,0,220000,0,220000,0,220000,0
Thuốc nhuộm tóc Blaune' số 4,Sản phẩm thường,Hóa Mỹ Phẩm,4901301009012,4901301009012,Có,110000,120000,120000,180000,120000,135000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
Thuốc nhuộm tóc Blaune' số 5,Sản phẩm thường,Hóa Mỹ Phẩm,4901301009029,4901301009029,Có,110000,120000,120000,180000,120000,135000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
Thuốc nhuộm tóc  Blaune ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301009036,4901301009036,Có,120000,130000,130000,180000,130000,135000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
4077-KĐR Kao muối 165g ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301024077,4901301024077,Có,31000,33000,32000,50000,33000,35000,Tuýp( 12*4),31000,31,31000,46,31000,22,31000,0,31000,0
6743-KĐR muối Kao 180g,Sản phẩm thường,Hóa Mỹ Phẩm,4901301026743,4901301026743,Có,80000,85000,83000,110000,85000,88000,Tuýp(48),80000,0,80000,0,80000,0,80000,0,80000,0
Thuốc nhuộm tóc Blaune' số 3,Sản phẩm thường,Hóa Mỹ Phẩm,4901301036278,4901301036278,Có,110000,120000,120000,180000,120000,130000,hộp,110000,0,110000,0,110000,0,110000,0,110000,0
Giấy thấm dầu Biore,Sản phẩm thường,Hóa Mỹ Phẩm,4901301200211,4901301200211,Có,105000,110000,110000,135000,110000,110000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
Thuốc nhuộm tóc Blaune Kao,Sản phẩm thường,Hóa Mỹ Phẩm,4901301213785,4901301213785,Có,120000,120000,120000,200000,120000,135000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
Thuốc nhuộm tóc Blaune Kao,Sản phẩm thường,Hóa Mỹ Phẩm,4901301213808,4901301213808,Có,120000,120000,120000,200000,120000,135000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
Thuốc nhuộm tóc Blaune Kao,Sản phẩm thường,Hóa Mỹ Phẩm,4901301213822,4901301213822,Có,120000,120000,120000,170000,120000,135000,hộp,120000,0,120000,0,120000,0,120000,0,120000,0
8445-Set gội xả du lịch Essential,Sản phẩm thường,Hóa Mỹ Phẩm,4901301218445,4901301218445,Có,55000,80000,80000,100000,80000,85000,Bộ,55000,0,55000,0,55000,0,55000,0,55000,0
Dầu gội du lịch màu hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301218483,4901301218483,Có,62000,80000,80000,100000,80000,85000,Bộ,62000,0,62000,0,62000,0,62000,0,62000,0
Xà bông Kao xanh lẻ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301231970,4901301231970,Có,23333,15000,15000,30000,15000,16000,Cái(120),23333,0,23333,0,23333,0,23333,0,23333,0
Xà bông Kao xanh,Sản phẩm thường,Hóa Mỹ Phẩm,4901301231994,4901301231994,Có,70000,85000,85000,110000,85000,90000,hộp(20),70000,0,70000,0,70000,0,70000,0,70000,0
Xà bông Kao hồng lẻ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301232359,4901301232359,Có,23333,14000,13000,30000,14000,15000,Cái,23333,0,23333,0,23333,0,23333,0,23333,0
Xà bông Kao hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301232373,4901301232373,Có,80000,90000,90000,110000,90000,95000,hộp(20),80000,0,80000,0,80000,0,80000,0,80000,0
Thuốc nhuộm tóc Blaune Kao,Sản phẩm thường,Hóa Mỹ Phẩm,4901301239341,4901301239341,Có,120000,120000,120000,180000,120000,135000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
6194-Thuốc nhuộm liese brown,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266194,4901301266194,Có,150000,165000,165000,210000,165000,190000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
6217-Thuốc nhuộm Liese Marshmallow Brown,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266217,4901301266217,Có,157420,165000,165000,250000,165000,175000,Hộp,157420,0,157420,0,157420,0,157420,0,157420,0
6224-Thuốc nhuộm Liese Glossy Brown ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266224,4901301266224,Có,157420,170000,165000,250000,170000,175000,hộp,157420,0,157420,0,157420,0,157420,0,157420,0
6231-Thuốc nhuộm liese royal brown,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266231,4901301266231,Có,150000,165000,165000,210000,165000,190000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
6255-Thuốc nhuộm Liese Dark Chocholate,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266255,4901301266255,Có,157420,165000,165000,250000,165000,175000,Hộp,157420,0,157420,0,157420,0,157420,0,157420,0
6293-Thuốc nhuộm Liese Royal Chocolate,Sản phẩm thường,Hóa Mỹ Phẩm,4901301266293,4901301266293,Có,157420,170000,165000,250000,170000,175000,hộp,157420,0,157420,0,157420,0,157420,0,157420,0
Kem đánh răng Kao dâu,Sản phẩm thường,Hóa Mỹ Phẩm,4901301281081,4901301281081,Có,55000,58000,57000,70000,58000,59000,tuýp,55000,0,55000,0,55000,0,55000,0,55000,0
Dầu gội Asicence màu xanh,Sản phẩm thường,Hóa Mỹ Phẩm,4901301289339,4901301289339,Có,200000,220000,220000,280000,220000,220000,gói,200000,0,200000,0,200000,0,200000,0,200000,0
Kem đánh răng Kao vị cam,Sản phẩm thường,Hóa Mỹ Phẩm,4901301289469,4901301289469,Có,35000,45000,45000,50000,45000,45000,tuýp,35000,0,35000,0,35000,0,35000,0,35000,0
Sữa tắm Biore dạng bịch 380ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301299598,4901301299598,Có,80000,90000,90000,100000,90000,90000,gói,80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Biore hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301299659,4901301299659,Có,75000,85000,85000,100000,85000,85000,chai,75000,0,75000,0,75000,0,75000,0,75000,0
8542-Sữa tắm Biore Hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301308542,4901301308542,Có,185000,190000,190000,250000,190000,195000,Set,185000,0,185000,0,185000,0,185000,0,185000,0
Sữa tắm Biore chanh loại cặp,Sản phẩm thường,Hóa Mỹ Phẩm,4901301308559,4901301308559,Có,170000,175000,175000,250000,175000,200000,chai,170000,0,170000,0,170000,0,170000,0,170000,0
sữa tắm Biore đào,Sản phẩm thường,Hóa Mỹ Phẩm,4901301308719,4901301308719,Có,170000,190000,190000,230000,190000,190000,set (6),170000,0,170000,0,170000,0,170000,0,170000,0
Xà bông Kao vàng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301309266,4901301309266,Có,65000,90000,90000,110000,90000,95000,hộp(20),65000,0,65000,0,65000,0,65000,0,65000,0
Xà bông Kao vàng lẻ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301310354,4901301310354,Có,23333,15000,14000,30000,15000,16000,Cái(120),23333,0,23333,0,23333,0,23333,0,23333,0
1825-Sữa tắm Biore bạc hà,Sản phẩm thường,Hóa Mỹ Phẩm,4901301311825,4901301311825,Có,135000,150000,145000,200000,150000,155000,Set(6),135000,0,135000,3,135000,3,135000,0,135000,0
1832-Sữa tắm Biore Cool bạc hà ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301311832,4901301311832,Có,135000,150000,145000,200000,150000,155000,Set(6),135000,4,135000,5,135000,2,135000,0,135000,0
Dầu gội Asience thảo dược,Sản phẩm thường,Hóa Mỹ Phẩm,4901301326515,4901301326515,Có,200000,220000,220000,300000,220000,220000,Set ,200000,0,200000,0,200000,0,200000,0,200000,0
Dầu gội Asience tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4901301326522,4901301326522,Có,200000,220000,220000,300000,220000,220000,set,200000,0,200000,0,200000,0,200000,0,200000,0
Sữa tắm Nivea Creme Care,Sản phẩm thường,Hóa Mỹ Phẩm,4901301326904,4901301326904,Có,105000,110000,110000,150000,110000,115000,chai (9),105000,0,105000,0,105000,0,105000,0,105000,0
8106-Bộ dầu gội Essential hồng - cho tóc thường 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301328106,4901301328106,Có,170000,180000,180000,250000,180000,185000,Set,170000,0,170000,0,170000,0,170000,0,170000,0
3193-Khử mùi nam Biore 40g,Sản phẩm thường,Hóa Mỹ Phẩm,4901301333209,4901301333209,Có,80000,90000,90000,130000,90000,95000,Tuýp,80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Biorre hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301336378,4901301336378,Có,100000,105000,105000,150000,105000,110000,Chai,100000,0,100000,0,100000,0,100000,0,100000,0
Tắm Biore thảo mộc Jasmine & Royal 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301336514,4901301336514,Có,115000,130000,120000,200000,130000,135000,chai (9),115000,0,115000,0,115000,0,115000,0,115000,0
6798-Thuốc nhuộm Liese French Beige,Sản phẩm thường,Hóa Mỹ Phẩm,4901301336798,4901301336798,Có,170000,180000,180000,250000,180000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
6804-Thuốc nhuộm Liese màu nâu đỏ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301336804,4901301336804,Có,170000,180000,180000,250000,180000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
6811-Thuốc nhuộm Liese British Ash,Sản phẩm thường,Hóa Mỹ Phẩm,4901301336811,4901301336811,Có,170000,180000,180000,250000,180000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Dầu gội Asience  hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301338242,4901301338242,Có,215000,230000,230000,300000,230000,240000,Set (6),215000,0,215000,0,215000,0,215000,0,215000,0
Tắm Biore xanh Bergamot & Herb 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301344328,4901301344328,Có,115000,130000,120000,200000,130000,135000,chai (9),115000,0,115000,0,115000,0,115000,0,115000,0
Tắm Biore hồng dưỡng ẩm 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301344342,4901301344342,Có,115000,130000,120000,200000,130000,135000,chai (9),115000,0,115000,0,115000,0,115000,0,115000,0
7855-Bộ dầu gội Essential cam - cho tóc khô 480ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301347855,4901301347855,Có,160000,170000,170000,250000,170000,175000,set,160000,0,160000,0,160000,0,160000,0,160000,0
7879-Set gội xả Essential xanh lá,Sản phẩm thường,Hóa Mỹ Phẩm,4901301347879,4901301347879,Có,160000,170000,170000,250000,170000,175000,set,160000,0,160000,0,160000,0,160000,0,160000,0
0107-Thuốc nhuộm Liese Provence Rose,Sản phẩm thường,Hóa Mỹ Phẩm,4901301350107,4901301350107,Có,170000,180000,180000,250000,180000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
0367-Thuốc nhuộm Liese California Beige,Sản phẩm thường,Hóa Mỹ Phẩm,4901301350367,4901301350367,Có,170000,180000,180000,250000,180000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
0862-Thuốc nhuộm Liese New York Ash,Sản phẩm thường,Hóa Mỹ Phẩm,4901301350862,4901301350862,Có,170000,180000,180000,250000,180000,190000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
2835-Set gội xã Asience Vàng 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301352835,4901301352835,Có,150000,190000,190000,280000,190000,195000,Set,150000,0,150000,0,150000,0,150000,0,150000,0
2842-Set gội xã Asience hồng 450ml ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301352842,4901301352842,Có,170000,180000,180000,280000,180000,185000,Set,170000,0,170000,0,170000,0,170000,0,170000,0
3498-Set sữa tắm Biore chai 480ml+refill 340ml xanh ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301353498,4901301353498,Có,145000,160000,160000,235000,160000,185000,Set(6),145000,0,145000,0,145000,0,145000,0,145000,0
Set sữa tắm Biore hồng chai 480ml+refill 340ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301353504,4901301353504,Có,145000,160000,160000,235000,160000,165000,Set(6),145000,0,145000,0,145000,0,145000,0,145000,0
3542-Dầu gội Asience tím ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301353542,4901301353542,Có,185000,190000,190000,300000,190000,195000,Set,185000,0,185000,0,185000,0,185000,0,185000,0
Dầu gội Asience cam cho tóc dầu,Sản phẩm thường,Hóa Mỹ Phẩm,4901301353559,4901301353559,Có,185000,195000,190000,300000,195000,197000,Set (6),185000,0,185000,0,185000,0,185000,0,185000,0
9490-Set gội xả Cosme Kao 340ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301359490,4901301359490,Có,170000,180000,180000,280000,180000,185000,Set,170000,0,170000,0,170000,0,170000,0,170000,0
0137-Set gội xả Segreta 270ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301360137,4901301360137,Có,235000,250000,250000,350000,250000,255000,Set(6),235000,0,235000,0,235000,0,235000,0,235000,0
0571-Set gội xả Kao Pyuan 425ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301360571,4901301360571,Có,170000,180000,180000,250000,180000,185000,set,170000,0,170000,0,170000,0,170000,0,170000,0
1868-Set gội xả Asience hoa anh đào cấp ẩm,Sản phẩm thường,Hóa Mỹ Phẩm,4901301361868,4901301361868,Có,175000,190000,180000,300000,190000,200000,set,175000,8,175000,6,175000,5,175000,0,175000,0
3695-Thuốc nhuộm Liese Smokey Brown ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301363695,4901301363695,Có,157420,170000,165000,250000,170000,175000,hộp,157420,0,157420,0,157420,0,157420,0,157420,0
3701-Thuốc nhuộm Liese Airy Brown ,Sản phẩm thường,Hóa Mỹ Phẩm,4901301363701,4901301363701,Có,157420,170000,168000,250000,170000,172000,hộp,157420,0,157420,0,157420,0,157420,0,157420,0
6971-Set gội xã Asience vàng 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901301369871,4901301369871,Có,150000,160000,155000,300000,160000,165000,Set(6),150000,0,150000,0,150000,0,150000,0,150000,0
4516-Lăn nách 8x4 xanh dương hương hoa lài và lê,Sản phẩm thường,Hóa Mỹ Phẩm,4901301374516,4901301374516,Có,82000,88000,87000,120000,88000,90000,chai,82000,4,82000,1,82000,0,82000,0,82000,0
4523-Lăn nách 8x4 hương hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901301374523,4901301374523,Có,82000,88000,87000,120000,88000,90000,chai,82000,9,82000,1,82000,3,82000,0,82000,0
Sữa tắm Biore,Sản phẩm thường,Hóa Mỹ Phẩm,4901301758439,4901301758439,Có,160000,175000,175000,200000,175000,160000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
Sữa tắm Nive đào,Sản phẩm thường,Hóa Mỹ Phẩm,4901417104236,4901417104236,Có,155000,170000,170000,220000,170000,170000,chai,155000,0,155000,0,155000,0,155000,0,155000,0
Sữa tắm Nive hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901417104267,4901417104267,Có,155000,170000,170000,220000,170000,170000,chai,155000,0,155000,0,155000,0,155000,0,155000,0
Sữa tắm Kraice đào,Sản phẩm thường,Hóa Mỹ Phẩm,4901417165480,4901417165480,Có,80000,110000,110000,130000,110000,110000,chai,80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Kraice nha đam,Sản phẩm thường,Hóa Mỹ Phẩm,4901417165497,4901417165497,Có,90000,110000,110000,130000,110000,110000,chai,90000,0,90000,0,90000,0,90000,0,90000,0
Sữa tắm Kraice lựu,Sản phẩm thường,Hóa Mỹ Phẩm,4901417165503,4901417165503,Có,120000,125000,125000,150000,125000,125000,chai,120000,0,120000,0,120000,0,120000,0,120000,0
Sữa tắm kracie trái cây,Sản phẩm thường,Hóa Mỹ Phẩm,4901417168849,4901417168849,Có,95000,110000,110000,150000,110000,110000,chai,95000,0,95000,0,95000,0,95000,0,95000,0
Sữa tắm Kracie đào,Sản phẩm thường,Hóa Mỹ Phẩm,4901417168917,4901417168917,Có,90000,110000,110000,130000,110000,110000,chai,90000,0,90000,0,90000,0,90000,0,90000,0
Sữa tắm Kracie nha đam,Sản phẩm thường,Hóa Mỹ Phẩm,4901417168924,4901417168924,Có,90000,110000,110000,130000,110000,110000,chai,90000,0,90000,0,90000,0,90000,0,90000,0
Sữa tắm Kracie hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901417168955,4901417168955,Có,95000,110000,110000,140000,110000,110000,chai,95000,0,95000,0,95000,0,95000,0,95000,0
9488-Sữa tắm Naive đào ,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169488,4901417169488,Có,75000,80000,80000,110000,80000,80000,Bịch(18),75000,0,75000,0,75000,0,75000,0,75000,0
Sữa tắm Naive nha đam bịch 418ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169495,4901417169495,Có,75000,80000,80000,110000,80000,85000,Bich(18),75000,0,75000,0,75000,0,75000,0,75000,0
Sữa tắm Naive đào 530ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169518,4901417169518,Có,80000,93000,90000,120000,93000,95000,Chai( 12),80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Naive nha đam 530ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169525,4901417169525,Có,80000,90000,85000,120000,90000,95000,Chai(12),80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Naive chanh 530ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169532,4901417169532,Có,80000,90000,85000,120000,90000,95000,Chai(12),80000,0,80000,0,80000,0,80000,0,80000,0
9617-Sữa tắm Navie hương đào túi 380ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169617,4901417169617,Có,57500,67000,65000,90000,67000,70000,Chai(6),57500,12,57500,0,57500,5,57500,0,57500,0
Sữa tắm Naive relax 530ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169686,4901417169686,Có,80000,90000,85000,120000,90000,140000,Chai(12),80000,0,80000,0,80000,0,80000,0,80000,0
Sữa tắm Naive Hello Kitty,Sản phẩm thường,Hóa Mỹ Phẩm,4901417169921,4901417169921,Có,160000,160000,160000,200000,160000,145000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
Chống nhăn mắt miệng Kraice ,Sản phẩm thường,Hóa Mỹ Phẩm,4901417628282,4901417628282,Có,185000,195000,195000,250000,195000,205000,Tuýp,185000,0,185000,0,185000,0,185000,0,185000,0
058-Set gội xả Ichikami hoa anh đào hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901417780058,4901417780058,Có,170000,185000,185000,270000,185000,190000,set (6),170000,0,170000,0,170000,0,170000,0,170000,0
0201-Set gội xả Ichikami cam hộp giấy,Sản phẩm thường,Hóa Mỹ Phẩm,4901417780201,4901417780201,Có,170000,185000,180000,270000,185000,190000,set(6),170000,0,170000,0,170000,0,170000,0,170000,0
Dầu gội ichikami Hoa anh đào 480g,Sản phẩm thường,Hóa Mỹ Phẩm,4901417780942,4901417780942,Có,170000,185000,180000,270000,185000,190000,Chai,170000,0,170000,0,170000,0,170000,0,170000,0
5381-Set gội xả Kracie xanh dương 520g,Sản phẩm thường,Hóa Mỹ Phẩm,4901417785381,4901417785381,Có,120000,130000,130000,200000,130000,135000,Set,120000,0,120000,0,120000,0,120000,0,120000,0
5398-Set gội xả Kracie 520g,Sản phẩm thường,Hóa Mỹ Phẩm,4901417785398,4901417785398,Có,120000,130000,130000,200000,130000,135000,Set,120000,0,120000,0,120000,0,120000,0,120000,0
6098-Set gội xả Ichikami trắng đen ngăn rụng tóc,Sản phẩm thường,Hóa Mỹ Phẩm,4901417786098,4901417786098,Có,170000,180000,170000,270000,180000,185000,Set(6),170000,0,170000,0,170000,0,170000,0,170000,0
6111-Set gội xả Ichikami hồng dưỡng bóng mượt (tóc thường),Sản phẩm thường,Hóa Mỹ Phẩm,4901417786111,4901417786111,Có,170000,185000,180000,270000,185000,190000,Set(6),170000,0,170000,0,170000,0,170000,0,170000,0
6395-Set gội xả Ichikami trắng đen hộp giấy,Sản phẩm thường,Hóa Mỹ Phẩm,4901417786395,4901417786395,Có,170000,185000,180000,270000,185000,190000,Set(6),170000,10,170000,8,170000,6,170000,0,170000,0
6401-Set gội xả Ichikami Cam cho tóc khô,Sản phẩm thường,Hóa Mỹ Phẩm,4901417786401,4901417786401,Có,170000,185000,180000,270000,185000,190000,Set(6),170000,18,170000,10,170000,6,170000,0,170000,0
6418-Set gội xả Ichikami hồng hộp giấy,Sản phẩm thường,Hóa Mỹ Phẩm,4901417786418,4901417786418,Có,170000,185000,180000,270000,185000,190000,Set(6),170000,17,170000,11,170000,5,170000,0,170000,0
Tinh dầu hoa trà dưỡng tóc,Sản phẩm thường,Hóa Mỹ Phẩm,4901508968433,4901508968433,Có,115000,150000,150000,200000,150000,150000,chai,115000,0,115000,0,115000,0,115000,0,115000,0
Dưỡng tóc hoa trà,Sản phẩm thường,Hóa Mỹ Phẩm,4901508968471,4901508968471,Có,115000,150000,150000,200000,150000,150000,chai,115000,0,115000,0,115000,0,115000,0,115000,0
Tinh dầu hoa trà ,Sản phẩm thường,Hóa Mỹ Phẩm,4901508974151,4901508974151,Có,240000,250000,250000,300000,250000,260000,chai,240000,0,240000,0,240000,0,240000,0,240000,0
Sữa tắm hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901525001588,4901525001588,Có,100000,120000,120000,150000,120000,120000,chai,100000,0,100000,0,100000,0,100000,0,100000,0
Sữa tắm con bò loại bịch,Sản phẩm thường,Hóa Mỹ Phẩm,4901525003278,4901525003278,Có,65000,80000,80000,100000,80000,80000,gói,65000,0,65000,0,65000,0,65000,0,65000,0
Sữa tắm  bò màu hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901525005562,4901525005562,Có,120000,160000,160000,170000,160000,160000,chai,120000,0,120000,0,120000,0,120000,0,120000,0
Sữa tắm Bouncia hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901525005944,4901525005944,Có,140000,125000,125000,200000,125000,130000,chai,140000,0,140000,0,140000,0,140000,0,140000,0
Sữa tắm bò hoa hồng,Sản phẩm thường,Hóa Mỹ Phẩm,4901525005951,4901525005951,Có,65000,75000,75000,100000,75000,75000,chai,65000,0,65000,0,65000,0,65000,0,65000,0
6286-Sữa tắm Cow Milky Body Soap (hương hoa cỏ) 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006286,4901525006286,Có,95000,105000,100000,170000,105000,110000,Chai(12),95000,12,95000,14,95000,3,95000,0,95000,0
Sữa tắm bò hoa cúc trắng  400ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006293,4901525006293,Có,60000,65000,65000,100000,65000,70000,Gói ,60000,0,60000,0,60000,0,60000,0,60000,0
Sữa tắm Cow Milky Body Soap (hoa hồng) 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006316,4901525006316,Có,95000,105000,100000,170000,105000,108000,Chai(12),95000,9,95000,6,95000,13,95000,0,95000,0
Sữa tắm bò hương hoa 400ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006323,4901525006323,Có,60000,65000,65000,100000,65000,70000,Gói(16),60000,0,60000,0,60000,0,60000,0,60000,0
6330-Sữa tắm Cow Milky Body Soap 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006330,4901525006330,Có,95000,105000,100000,170000,105000,108000,Chai(12),95000,13,95000,6,95000,6,95000,0,95000,0
Sữa tắm bò hoa cúc trắng +chanh  400ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006347,4901525006347,Có,60000,65000,65000,100000,65000,70000,Gói (16),60000,0,60000,0,60000,0,60000,0,60000,0
6897-Sữa tắm Bouncia hoa hồng 550ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006897,4901525006897,Có,110000,120000,120000,160000,120000,125000,chai,110000,0,110000,0,110000,0,110000,0,110000,0
6903-Bịch sữa tắm Bouncia hoa hồng 430ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525006903,4901525006903,Có,50000,60000,60000,80000,60000,57000,bịch,50000,0,50000,0,50000,0,50000,0,50000,0
8259-Sữa tắm Bouncia màu xanh 500ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525008259,4901525008259,Có,110000,120000,115000,160000,120000,125000,Chai(12),110000,5,110000,0,110000,1,110000,0,110000,0
Sữa tắm Bouncia xanh 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525008303,4901525008303,Có,95000,105000,100000,170000,105000,110000,Chai,95000,0,95000,0,95000,0,95000,0,95000,0
Sữa tắm Bouncia hoa hồng 450ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525008310,4901525008310,Có,95000,105000,105000,170000,105000,110000,Chai (6),95000,0,95000,0,95000,0,95000,0,95000,0
Sữa tắm Milky body soap hương hoa tự nhiên 350ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525009225,4901525009225,Có,70000,85000,80000,120000,85000,90000,Chai(8),70000,11,70000,12,70000,16,70000,0,70000,0
Sữa tắm bò hương tự nhiên tạo bọt 380ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525009249,4901525009249,Có,75000,90000,85000,130000,90000,95000,Chai(6),75000,11,75000,9,75000,10,75000,0,75000,0
Xà bông tắm COW 100g (dùng được cho mặt),Sản phẩm thường,Hóa Mỹ Phẩm,4901525137010,4901525137010,Có,19000,24000,23000,35000,24000,25000,Cục,19000,30,19000,22,19000,10,19000,0,19000,0
Dầu gội tạo bọt Cow màu hồng 350ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901525944700,4901525944700,Có,130000,135000,135000,200000,135000,140000,chai,130000,6,130000,8,130000,7,130000,0,130000,0
Dầu gội Wakado màu hồng ( túi),Sản phẩm thường,Hóa Mỹ Phẩm,4901525944809,4901525944809,Có,130000,145000,145000,170000,145000,145000,gói,130000,0,130000,0,130000,0,130000,0,130000,0
Xịt chống muỗi Gohnson chai nhỏ,Sản phẩm thường,Hóa Mỹ Phẩm,4901609000377,4901609000377,Có,120000,130000,130000,150000,130000,130000,chai,120000,0,120000,0,120000,0,120000,0,120000,0
Xịt chống muỗi Gohnson chai lớn,Sản phẩm thường,Hóa Mỹ Phẩm,4901609000391,4901609000391,Có,180000,185000,185000,200000,185000,180000,tuýp,180000,0,180000,0,180000,0,180000,0,180000,0
5266-KĐR muối vàng Sunstar hộp,Sản phẩm thường,Hóa Mỹ Phẩm,4901616005266,4901616005266,Có,37000,39000,38000,55000,39000,40000,Tuýp(80),37000,37,37000,73,37000,33,37000,0,37000,0
8830-Xịt thơm miệng Ora2 Clear Mint 6ml,Sản phẩm thường,Hóa Mỹ Phẩm,4901616008830,4901616008830,Có,50000,55000,55000,70000,55000,60000,chai,50000,0,50000,0,50000,1,50000,0,50000,0
