Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Bộ Pijama dài  tay GU size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8447797,8447797,Có,350000,400000,400000,500000,400000,400000,Bộ,350000,0,350000,0,350000,0,350000,0,350000,0
Bộ Pijama nữ Uniqlo ngắn tay size S mới,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467771,8467771,Có,380000,410000,400000,550000,410000,420000,bộ,380000,0,380000,0,380000,0,380000,0,380000,0
Bộ Pijama nữ Uniqlo ngắn tay size M mới,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467772,8467772,Có,380000,420000,400000,550000,420000,430000,bộ,380000,10,380000,4,380000,2,380000,0,380000,0
Bộ Pijama nữ Uniqlo ngắn tay size L mới,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467773,8467773,Có,380000,410000,400000,550000,410000,420000,bộ,380000,3,380000,1,380000,0,380000,0,380000,0
Bộ Pijama nữ Uniqlo ngắn tay size XL mới,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467774,8467774,Có,380000,410000,400000,550000,410000,420000,bộ,380000,1,380000,0,380000,0,380000,0,380000,0
Bộ Pijama Nữ Uniqlo ngắn tay ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",846778,846778,Có,300000,670000,670000,500000,670000,400000,Bộ,300000,2,300000,0,300000,0,300000,0,300000,0
Bộ Pijama nữ  ngắn tay GU size  S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",846779,846779,Có,360000,400000,400000,500000,400000,400000,Bộ,360000,2,360000,0,360000,0,360000,0,360000,0
Bộ Pijama nữ  ngắn tay GU size  M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467791,8467791,Có,360000,400000,400000,500000,400000,400000,Bộ,360000,4,360000,0,360000,0,360000,0,360000,0
Bộ Pijama nữ  ngắn tay GU size  L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467792,8467792,Có,350000,400000,400000,500000,400000,400000,Bộ,350000,2,350000,0,350000,0,350000,0,350000,0
Bộ Pijama nữ  ngắn tay GU size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467793,8467793,Có,360000,400000,400000,500000,400000,400000,Bộ,360000,1,360000,0,360000,0,360000,0,360000,0
Bộ Pijama Nữ  dài  tay GU size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467794,8467794,Có,350000,400000,400000,500000,400000,400000,Bộ ,350000,0,350000,0,350000,0,350000,0,350000,0
Bộ Pijama Nữ  dài  tay GU size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8467795,8467795,Có,350000,400000,400000,500000,400000,400000,Bộ,350000,0,350000,0,350000,0,350000,0,350000,0
Bộ Pijama Gu nam dài tay size S ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8469690,8469690,Có,370000,395000,390000,580000,395000,400000,Bộ,370000,0,370000,0,370000,1,370000,0,370000,0
Bộ Pijama Gu nam dài tay size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8469691,8469691,Có,370000,395000,390000,580000,395000,400000,Bộ,370000,0,370000,0,370000,0,370000,0,370000,0
Bộ Pijama Gu nam dài tay size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8469692,8469692,Có,370000,395000,390000,580000,395000,400000,Bộ,370000,0,370000,0,370000,0,370000,0,370000,0
Bộ Pijama Gu nam dài tay size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8469693,8469693,Có,370000,395000,390000,580000,395000,400000,Bộ,370000,0,370000,0,370000,0,370000,0,370000,0
Khẩu trang ngăn khói bụi 3D Mask,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8934755042195,8934755042195,Có,14000,16000,15000,20000,16000,17000,cái,14000,8,14000,0,14000,0,14000,0,14000,0
Khẩu trang 3D ngăn virus,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8934755042201,8934755042201,Có,23800,26000,25000,30000,26000,27000,cái,23800,906,23800,234,23800,166,23800,0,23800,0
Khẩu trang em bé,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8934755042218,8934755042218,Có,8830,9000,9000,13000,9000,9000,cái,8830,7,8830,0,8830,3,8830,0,8830,0
Áo chống nắng Airism Uni 2019 size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90010,90010,Có,300000,360000,350000,450000,360000,380000,Cái,300000,46,300000,7,300000,20,300000,0,300000,0
Áo lông vũ nữ  Uniqlo size  XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900102,900102,Có,1170,1300,1300,1500,1300,1350,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo chống nắng Airism Uni 2019 size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90011,90011,Có,340000,390000,385000,450000,390000,395000,Cái,340000,56,340000,3,340000,20,340000,0,340000,0
Áo lông vũ nữ Uniqlo có mũ  size  S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900111,900111,Có,1170,1350,1350,1600,1350,1380,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nữ  Uniqlo size  S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900112,900112,Có,980000,1320,1300,1500,1320,1350,cái,980000,0,980000,0,980000,0,980000,0,980000,0
Áo lông vũ nam không nón size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9001131,9001131,Có,1170,1300,1300,1500,1300,1350,Cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nam Uniqlo không nón size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9001132,9001132,Có,1150,1300,1300,1500,1300,1350,Cái,1150,0,1150,0,1150,0,1150,0,1150,0
Áo lông vũ nam không nón size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9001133,9001133,Có,1170,1300,1300,1500,1300,1350,Cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nam không nón size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9001134,9001134,Có,1250,1300,1300,1500,1300,1400,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo chống nắng Airism Uni 2019 size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90012,90012,Có,340000,390000,385000,450000,390000,395000,Cái,340000,67,340000,22,340000,32,340000,0,340000,0
Áo lông vũ nữ Uniqlo có mũ  size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900121,900121,Có,1170,1350,1350,1600,1350,1380,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nữ Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900122,900122,Có,980000,1320,1300,1500,1320,1350,cái,980000,0,980000,0,980000,0,980000,0,980000,0
Áo chống nắng Airism Uni 2019 size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90013,90013,Có,340000,390000,385000,450000,390000,395000,Cái,340000,113,340000,27,340000,21,340000,0,340000,0
Áo lông vũ nữ Uniqlo có mũ  size  L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900131,900131,Có,1170,1350,1350,1600,1350,1380,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nữ Uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900132,900132,Có,1170,1300,1300,1500,1300,1350,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ nữ Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900133,900133,Có,1250,1300,1300,1600,1300,1350,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo chống nắng Airism Uni 2019 size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90014,90014,Có,340000,390000,385000,450000,390000,395000,Cái,340000,179,340000,12,340000,39,340000,0,340000,0
Áo lông vũ nữ  Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",900142,900142,Có,1170,1300,1300,1500,1300,1350,cái,1170,0,1170,0,1170,0,1170,0,1170,0
Áo lông vũ Nam có nón size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9003311,9003311,Có,1250,1380,1380,1600,1380,1350,Cái ,1250,0,1250,0,1250,0,1250,0,1250,0
Áo lông vũ nam có nón size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9003312,9003312,Có,1250,1300,1300,1600,1300,1350,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo lông vũ nam có nón size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9003313,9003313,Có,1250,1300,1300,1600,1300,1350,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Áo lông vũ nam có nón size Xl,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9003314,9003314,Có,1250,1380,1380,1600,1380,1350,Cái,1250,0,1250,0,1250,0,1250,0,1250,0
Khăn tắm Bolman 70x140cm IKEA,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90389242219289,90389242219289,Có,330000,360000,360000,450000,360000,380000,Cái,330000,1,330000,0,330000,0,330000,0,330000,0
9289-Khăn tắm Vikfjard 70x140cm IKEA,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",90414722219289,90414722219289,Có,250000,290000,290000,400000,290000,300000,Cái,250000,2,250000,0,250000,0,250000,0,250000,0
5496- Khăn mặt cotton 33cm x 33 cm ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9065496,9065496,Có,14166,20000,20000,30000,20000,22000,Cái (24),14166,3,14166,0,14166,0,14166,0,14166,0
Găng tay dệt len chống nắng  Stream ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",9313,9313,Có,140000,155000,155000,200000,155000,165000,Cái,140000,0,140000,0,140000,0,140000,0,140000,0
Áo thun Kikklan Nam S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",934562,934562,Có,550000,600000,600000,750000,600000,620000,Cái ,550000,0,550000,0,550000,0,550000,0,550000,0
Áo thun Kikklan Nam M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",934563,934563,Có,550000,600000,600000,750000,600000,620000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Áo thun Kikklan Nam L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",934564,934564,Có,550000,600000,600000,750000,600000,620000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Áo lót có gọng GOFUKU,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",980250800028,980250800028,Có,140000,170000,170000,220000,170000,160000,Cái,140000,0,140000,0,140000,0,140000,0,140000,0
Quần Crocodile,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",NH01000002,NH01000002,Có,1300,1500,1500,1800,1500,1520,cái,1300,3,1300,0,1300,2,1300,0,1300,0
Quần áo sales 100k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA100,QA100,Có,100000,260000,260000,100000,260000,260000,Cái,100000,6,100000,0,100000,0,100000,0,100000,0
Quần áo sales 1000k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA1000,QA1000,Có,1000,400000,400000,1000,400000,400000,Cái,1000,141,1000,119,1000,2,1000,0,1000,0
Quần áo Sales 150k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA150,QA150,Có,150000,650000,650000,150000,650000,660000,Cái,150000,9,150000,10,150000,0,150000,0,150000,0
Quần áo sales 300k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA300,QA300,Có,300000,1300,1300,300000,1300,1300,Cái,300000,8,300000,7,300000,6,300000,0,300000,0
Quần áo sales 400k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA400,QA400,Có,400000,1300,1300,400000,1300,1300,Cái,400000,99,400000,18,400000,28,400000,0,400000,0
Quần áo sales 500k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA500,QA500,Có,500000,1850,1850,500000,1850,1870,Cái,500000,5,500000,17,500000,0,500000,0,500000,0
Quần áo sales 700k,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",QA700,QA700,Có,700000,3150,3150,700000,3150,3050,Cái,700000,32,700000,15,700000,1,700000,0,700000,0
