Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
1702-Miso trắng Shinshu-ichi,Sản phẩm thường,Ăn Uống,4902703011702,4902703011702,Có,80000,90000,87000,50000,90000,92000,Gói(10),80000,5,80000,0,80000,0,80000,0,80000,0
6287-Sữa tươi Meiji 900ml ít béo,Sản phẩm thường,Ăn Uống,4902705006287,4902705006287,Có,175000,185000,180000,230000,185000,190000,hộp,175000,0,175000,0,175000,0,175000,0,175000,0
6713-Sữa tươi Meiji 900ml bổ sung Canxi,Sản phẩm thường,Ăn Uống,4902705006713,4902705006713,Có,170000,185000,180000,230000,185000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Bún gạo rau củ 9 tháng,Sản phẩm thường,Ăn Uống,4902705105966,4902705105966,Có,46000,48000,48000,65000,48000,50000,gói,46000,0,46000,0,46000,0,46000,0,46000,0
Trà trái cây Mixer,Sản phẩm thường,Ăn Uống,4902705107557,4902705107557,Có,10000,65000,65000,20000,65000,65000,hộp,10000,0,10000,0,10000,0,10000,0,10000,0
Trà bắp rau củ,Sản phẩm thường,Ăn Uống,4902705107656,4902705107656,Có,10000,65000,65000,20000,65000,65000,gói,10000,0,10000,0,10000,0,10000,0,10000,0
Sữa tươi Meiji 900ml,Sản phẩm thường,Ăn Uống,4902705126558,4902705126558,Có,170000,185000,180000,230000,185000,190000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
1545-Miso đậu hũ vị truyền thống 750g (vàng),Sản phẩm thường,Ăn Uống,4902713121545,4902713121545,Có,80000,90000,85000,140000,90000,93000,Hộp(8),80000,0,80000,0,80000,0,80000,0,80000,0
2467-Tương Miso 750g ,Sản phẩm thường,Ăn Uống,4902713122467,4902713122467,Có,50000,65000,65000,100000,65000,68000,Gói(12),50000,0,50000,0,50000,0,50000,0,50000,0
2801-Miso Washoku 750g (Xanh),Sản phẩm thường,Ăn Uống,4902713122801,4902713122801,Có,80000,90000,85000,140000,90000,93000,Hộp(8),80000,0,80000,0,80000,1,80000,0,80000,0
7288-Súp Miso đậu hũ 12 gói Marukome,Sản phẩm thường,Ăn Uống,4902713127288,4902713127288,Có,54000,55000,55000,80000,55000,55000,Gói(5),54000,0,54000,0,54000,0,54000,0,54000,0
Miso 3 vị ,Sản phẩm thường,Ăn Uống,4902713127387,4902713127387,Có,220000,250000,250000,300000,250000,255000,Hộp,220000,0,220000,0,220000,0,220000,0,220000,0
MIso đậu hũ xanh 24 gói,Sản phẩm thường,Ăn Uống,4902713127622,4902713127622,Có,90000,70000,70000,50000,70000,70000,gói,90000,0,90000,0,90000,0,90000,0,90000,0
Miso đậu hũ đỏ 24 gói,Sản phẩm thường,Ăn Uống,4902713127653,4902713127653,Có,90000,70000,70000,50000,70000,70000,gói,90000,0,90000,0,90000,0,90000,0,90000,0
Sữa đặc có đường Morinaga,Sản phẩm thường,Ăn Uống,4902720128452,4902720128452,Có,37000,42000,40000,55000,42000,45000,tuýp (12x4),37000,0,37000,0,37000,0,37000,0,37000,0
7601-Bột ca cao Meito 300g,Sản phẩm thường,Ăn Uống,4902757447601,4902757447601,Có,80000,90000,90000,150000,90000,95000,Gói,80000,0,80000,0,80000,0,80000,0,80000,0
4005-Snack vị gà Baby Star,Sản phẩm thường,Ăn Uống,4902775034005,4902775034005,Có,25000,30000,30000,45000,30000,35000,Gói(12),25000,0,25000,0,25000,0,25000,0,25000,0
4265-Snack mì ăn liền Baby Star,Sản phẩm thường,Ăn Uống,4902775034265,4902775034265,Có,52000,60000,60000,80000,60000,65000,Gói(12),52000,0,52000,0,52000,0,52000,0,52000,0
0431-Snack thịt hun khói 52g,Sản phẩm thường,Ăn Uống,4902775060431,4902775060431,Có,19000,25000,23000,35000,25000,27000,Gói(12),19000,0,19000,0,19000,0,19000,0,19000,0
0448-Snack thịt nướng Yakiniku 52g ,Sản phẩm thường,Ăn Uống,4902775060448,4902775060448,Có,19000,25000,23000,35000,25000,27000,Gói(12),19000,0,19000,0,19000,0,19000,0,19000,0
Chocola maca black,Sản phẩm thường,Ăn Uống,4902777003702,4902777003702,Có,60000,65000,65000,80000,65000,65000,hộp,60000,0,60000,0,60000,0,60000,0,60000,0
Chocola meiji dâu,Sản phẩm thường,Ăn Uống,4902777026329,4902777026329,Có,60000,70000,70000,80000,70000,70000,hộp,60000,0,60000,0,60000,0,60000,0,60000,0
9060-Kẹo gừng chanh mật ong Meiji,Sản phẩm thường,Ăn Uống,4902777039060,4902777039060,Có,38000,45000,42000,35000,45000,47000,Gói(48),38000,3,38000,0,38000,0,38000,0,38000,0
Maca chocola Meiji,Sản phẩm thường,Ăn Uống,4902777085227,4902777085227,Có,60000,70000,70000,80000,70000,70000,hộp,60000,0,60000,0,60000,0,60000,0,60000,0
Chocola trà xanh,Sản phẩm thường,Ăn Uống,4902777114569,4902777114569,Có,65000,75000,75000,90000,75000,75000,Hộp,65000,0,65000,0,65000,0,65000,0,65000,0
Chocola maccha hạnh nhân,Sản phẩm thường,Ăn Uống,4902777180892,4902777180892,Có,62000,65000,65000,95000,65000,65000,hộp,62000,0,62000,0,62000,0,62000,0,62000,0
Chocola Macadamia,Sản phẩm thường,Ăn Uống,4902777194264,4902777194264,Có,40000,65000,65000,50000,65000,65000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
Đường phèn viên 1kg,Sản phẩm thường,Ăn Uống,4902788222215,4902788222215,Có,95000,105000,105000,140000,105000,110000,bịch (10),95000,0,95000,0,95000,0,95000,0,95000,0
Rắc cơm hồng nhạt,Sản phẩm thường,Ăn Uống,4902820010312,4902820010312,Có,24000,50000,50000,35000,50000,35000,gói,24000,0,24000,0,24000,0,24000,0,24000,0
543 Gia vị rắc cơm vị cá hồi 28g,Sản phẩm thường,Ăn Uống,4902820016543,4902820016543,Có,26000,30000,29000,60000,30000,31000,cái,26000,0,26000,0,26000,0,26000,0,26000,0
1119-Rắc cơm trứng rong biển,Sản phẩm thường,Ăn Uống,4902820101119,4902820101119,Có,28000,30000,29000,40000,30000,31000,Gói(12*10),28000,29,28000,13,28000,19,28000,0,28000,0
2116-Rắc cơm vị bò,Sản phẩm thường,Ăn Uống,4902820102116,4902820102116,Có,28000,30000,29000,40000,30000,31000,Gói(12*10),28000,30,28000,17,28000,18,28000,0,28000,0
3113-Rắc Cơm Vị trứng cá tuyết,Sản phẩm thường,Ăn Uống,4902820103113,4902820103113,Có,28000,30000,29000,40000,30000,31000,Gói(12*10),28000,22,28000,16,28000,19,28000,0,28000,0
5117-Rắc cơm cá bào DHA 19g,Sản phẩm thường,Ăn Uống,4902820105117,4902820105117,Có,28000,30000,29000,40000,30000,31000,Gói(12*10),28000,18,28000,16,28000,16,28000,0,28000,0
6213-Rắc cơm mè 46g,Sản phẩm thường,Ăn Uống,4902820106213,4902820106213,Có,26000,28000,28000,40000,28000,30000,gói,26000,0,26000,0,26000,0,26000,0,26000,0
Rắc cơm vị gà,Sản phẩm thường,Ăn Uống,4902820110173,4902820110173,Có,30000,35000,35000,40000,35000,35000,gói,30000,0,30000,0,30000,0,30000,0,30000,0
3808-Rắc cơm bò ,Sản phẩm thường,Ăn Uống,4902820113808,4902820113808,Có,28000,30000,29000,40000,30000,31000,Gói,28000,25,28000,11,28000,19,28000,0,28000,0
4201-Rắc cơm cá ngừ rong biển,Sản phẩm thường,Ăn Uống,4902820114201,4902820114201,Có,28000,30000,29000,40000,30000,31000,Gói(12*10),28000,23,28000,10,28000,19,28000,0,28000,0
Rắc cơm vị cá ,Sản phẩm thường,Ăn Uống,4902820114843,4902820114843,Có,53000,58000,58000,70000,58000,62000,Gói ,53000,0,53000,0,53000,0,53000,0,53000,0
4867-Rắc cơm Wasabi,Sản phẩm thường,Ăn Uống,4902820114867,4902820114867,Có,23000,30000,28000,40000,30000,32000,Gói(12x10),23000,0,23000,0,23000,0,23000,0,23000,0
Rắc cơm 5 hương vị,Sản phẩm thường,Ăn Uống,4902820117202,4902820117202,Có,46000,55000,55000,65000,55000,55000,gói,46000,0,46000,0,46000,0,46000,0,46000,0
Rắc cơm,Sản phẩm thường,Ăn Uống,4902820120172,4902820120172,Có,65000,55000,55000,80000,55000,55000,gói,65000,0,65000,0,65000,0,65000,0,65000,0
Rắc cơm Pokemon,Sản phẩm thường,Ăn Uống,4902820120196,4902820120196,Có,45000,55000,55000,70000,55000,55000,gói,45000,0,45000,0,45000,0,45000,0,45000,0
Rắc cơm,Sản phẩm thường,Ăn Uống,4902820120455,4902820120455,Có,65000,55000,55000,80000,55000,55000,gói,65000,0,65000,0,65000,0,65000,0,65000,0
Rắc cơm thủy thủ mặt trăng,Sản phẩm thường,Ăn Uống,4902820120462,4902820120462,Có,52000,55000,55000,75000,55000,55000,gói,52000,0,52000,0,52000,0,52000,0,52000,0
Rắc cơm Pokemon,Sản phẩm thường,Ăn Uống,4902820915129,4902820915129,Có,45000,55000,55000,70000,55000,55000,gói,45000,0,45000,0,45000,0,45000,0,45000,0
Rắc cơm vị cá cơm,Sản phẩm thường,Ăn Uống,4902820917000,4902820917000,Có,30000,35000,35000,40000,35000,35000,gói,30000,0,30000,0,30000,0,30000,0,30000,0
Rắc cơm cá hồi,Sản phẩm thường,Ăn Uống,4902820917024,4902820917024,Có,24000,35000,35000,35000,35000,35000,gói,24000,0,24000,0,24000,0,24000,0,24000,0
7849-Trà gừng Nittoh 20 túi lọc,Sản phẩm thường,Ăn Uống,4902831507849,4902831507849,Có,75000,85000,80000,120000,85000,88000,hộp(6x8),75000,0,75000,0,75000,0,75000,0,75000,0
7948-Trà xanh Organic 20 gói ,Sản phẩm thường,Ăn Uống,4902831507948,4902831507948,Có,125000,135000,135000,200000,135000,145000,Hộp,125000,0,125000,0,125000,0,125000,0,125000,0
7955-Trà đen Organic 20 gói ,Sản phẩm thường,Ăn Uống,4902831507955,4902831507955,Có,125000,135000,135000,200000,135000,145000,Hộp,125000,0,125000,0,125000,0,125000,0,125000,0
7962-Trà đỏ Organic 20 gói ,Sản phẩm thường,Ăn Uống,4902831507962,4902831507962,Có,125000,135000,135000,200000,135000,145000,Hộp,125000,0,125000,0,125000,0,125000,0,125000,0
9461-Trà đào túi lọc Nittoh ,Sản phẩm thường,Ăn Uống,4902831509461,4902831509461,Có,65000,75000,70000,100000,75000,80000,Gói(24),65000,0,65000,6,65000,0,65000,0,65000,0
9812-Trà xoài dứa túi lọc Nittoh,Sản phẩm thường,Ăn Uống,4902831509812,4902831509812,Có,65000,75000,70000,100000,75000,80000,Gói(24),65000,30,65000,11,65000,2,65000,0,65000,0
5737-Hạt nêm cá ngừ đại dương Marumoto 120g,Sản phẩm thường,Ăn Uống,4902833745737,4902833745737,Có,30000,35000,33000,50000,35000,37000,gói(15),30000,0,30000,0,30000,0,30000,0,30000,0
3825-Mì trứng 14 gói,Sản phẩm thường,Ăn Uống,4902871053825,4902871053825,Có,70000,82000,80000,30000,82000,85000,gói (12),70000,0,70000,0,70000,0,70000,0,70000,0
3099-Nước sốt Kim Chi Base,Sản phẩm thường,Ăn Uống,4902880063099,4902880063099,Có,390000,410000,410000,360000,410000,415000,Chai,390000,0,390000,0,390000,0,390000,0,390000,0
Mì Sanyo Ramen xương hầm sò điệp,Sản phẩm thường,Ăn Uống,4902881071819,4902881071819,Có,85000,95000,95000,130000,95000,100000,Gói(6),85000,0,85000,0,85000,0,85000,0,85000,0
0105-Đường trắng Mitsui muỗng đỏ 1kg,Sản phẩm thường,Ăn Uống,4902882030105,4902882030105,Có,50000,60000,57000,100000,60000,65000,gói (20),50000,21,50000,12,50000,25,50000,0,50000,0
1075-Đường Nâu Mitsui 300g,Sản phẩm thường,Ăn Uống,4902882551075,4902882551075,Có,75000,85000,85000,110000,85000,87000,Gói(10),75000,0,75000,0,75000,0,75000,0,75000,0
5445-Mì hộp Yakisoba  rắc vàng 120g,Sản phẩm thường,Ăn Uống,4902885005445,4902885005445,Có,45000,52000,52000,65000,52000,55000,hộp(18),45000,0,45000,0,45000,0,45000,0,45000,0
Bắp chiên bơ,Sản phẩm thường,Ăn Uống,4902888222634,4902888222634,Có,45000,40000,40000,40000,40000,40000,gói,45000,0,45000,0,45000,0,45000,0,45000,0
Chocola Grande vàng,Sản phẩm thường,Ăn Uống,4902888229251,4902888229251,Có,20000,25000,25000,10000,25000,25000,Hộp (8x12),20000,0,20000,0,20000,0,20000,0,20000,0
Chocola Grande đỏ ,Sản phẩm thường,Ăn Uống,4902888229268,4902888229268,Có,20000,25000,25000,10000,25000,25000,Hộp (8x12),20000,0,20000,0,20000,0,20000,0,20000,0
Bột Milk Cocoa Morinaga 300g,Sản phẩm thường,Ăn Uống,4902888543739,4902888543739,Có,85000,100000,100000,140000,100000,105000,bịch (10),85000,0,85000,0,85000,0,85000,0,85000,0
Bột Cacao Morinaga 200g,Sản phẩm thường,Ăn Uống,4902888552786,4902888552786,Có,65000,70000,70000,130000,70000,75000,bịch (12),65000,0,65000,0,65000,0,65000,0,65000,0
0200-Rắc cơm Wasabi 50g ,Sản phẩm thường,Ăn Uống,4902915350200,4902915350200,Có,40000,45000,45000,60000,45000,48000,Gói(60),40000,0,40000,0,40000,0,40000,0,40000,0
chocola chim hạc,Sản phẩm thường,Ăn Uống,4902980440165,4902980440165,Có,230000,200000,200000,200000,200000,200000,hộp,230000,0,230000,0,230000,0,230000,0,230000,0
Chocola Mon Loulou,Sản phẩm thường,Ăn Uống,4902980450201,4902980450201,Có,227000,240000,240000,200000,240000,240000,hộp,227000,0,227000,0,227000,0,227000,0,227000,0
Nước tương Yamasa Less Salt Xanh Lá 150ml,Sản phẩm thường,Ăn Uống,4903001011128,4903001011128,Có,60390,62000,62000,100000,62000,65000,Chai(12),60390,22,60390,14,60390,7,60390,0,60390,0
Nước tương chấm Sushi Yamasa 200ml,Sản phẩm thường,Ăn Uống,4903001014761,4903001014761,Có,58410,65000,65000,100000,65000,67000,Chai(12),58410,27,58410,13,58410,9,58410,0,58410,0
Nước tương Yamasa Soy Đỏ 150ml,Sản phẩm thường,Ăn Uống,4903001017106,4903001017106,Có,49500,55000,53000,85000,55000,57000,Chai(12),49500,22,49500,6,49500,12,49500,0,49500,0
Nước tương Yamasa Soy Sauce 500ml,Sản phẩm thường,Ăn Uống,4903001017724,4903001017724,Có,53100,57000,55000,80000,57000,59000,Chai(6),53100,17,53100,0,53100,6,53100,0,53100,0
Nước tương ướp đồ nướng Yamasa Teriyaki 300ml,Sản phẩm thường,Ăn Uống,4903001028058,4903001028058,Có,61380,70000,70000,100000,70000,75000,Chai(12),61380,2,61380,3,61380,10,61380,0,61380,0
Nước tương Yamasa Soy sauce 1 Lít,Sản phẩm thường,Ăn Uống,4903001900064,4903001900064,Có,88200,95000,92000,140000,95000,97000,Chai(6),88200,6,88200,0,88200,3,88200,0,88200,0
Nước tương Yamasa Less Salt 500ml,Sản phẩm thường,Ăn Uống,4903001917802,4903001917802,Có,68400,75000,72000,105000,75000,77000,Chai,68400,0,68400,0,68400,0,68400,0,68400,0
"Nước tương Yamasa Kombu Tsuyu 300ml (mì lạnh, nấu)",Sản phẩm thường,Ăn Uống,4903001930399,4903001930399,Có,58410,65000,65000,100000,65000,67000,Chai(12),58410,0,58410,0,58410,0,58410,0,58410,0
Bắp chiên muối,Sản phẩm thường,Ăn Uống,4903013060107,4903013060107,Có,8000,10000,10000,5000,10000,10000,gói,8000,0,8000,0,8000,0,8000,0,8000,0
2021-Xúc xích phô mai Kamabolo,Sản phẩm thường,Ăn Uống,4903013492021,4903013492021,Có,7000,8000,8000,15000,8000,8500,Cây(30),7000,0,7000,0,7000,0,7000,0,7000,0
2854-Xúc xích phô mai 20 cây Yaokin,Sản phẩm thường,Ăn Uống,4903013492854,4903013492854,Có,145000,155000,155000,200000,155000,160000,Hộp(10),145000,0,145000,0,145000,0,145000,0,145000,0
Chíp khoai tây vị tôm,Sản phẩm thường,Ăn Uống,4903015522863,4903015522863,Có,23000,25000,25000,30000,25000,25000,hộp,23000,0,23000,0,23000,0,23000,0,23000,0
1814-Hạt nêm Youki 500g,Sản phẩm thường,Ăn Uống,4903024021814,4903024021814,Có,215000,225000,220000,290000,225000,230000,Hũ(12),215000,0,215000,2,215000,0,215000,0,215000,0
1847-Hạt nêm gà Youki New 400g,Sản phẩm thường,Ăn Uống,4903024621847,4903024621847,Có,220000,230000,230000,300000,230000,235000,Hộp(6*2),220000,0,220000,0,220000,0,220000,0,220000,0
Phô mai rắc Powdered,Sản phẩm thường,Ăn Uống,4903050167524,4903050167524,Có,100000,103000,102000,130000,103000,105000,cái,100000,0,100000,0,100000,0,100000,0,100000,0
Cá bào 140g,Sản phẩm thường,Ăn Uống,4903065026137,4903065026137,Có,115000,120000,120000,140000,120000,125000,gói,115000,0,115000,0,115000,0,115000,0,115000,0
Cá bào,Sản phẩm thường,Ăn Uống,4903065044728,4903065044728,Có,32000,40000,40000,45000,40000,40000,gói,32000,0,32000,0,32000,0,32000,0,32000,0
2005-Daisy rong biển Jas 4gx10,Sản phẩm thường,Ăn Uống,4903065062005,4903065062005,Có,30000,35000,35000,50000,35000,37000,Hộp,30000,0,30000,0,30000,0,30000,0,30000,0
Nước tương mentsume 400ml ( cam ),Sản phẩm thường,Ăn Uống,4903065100059,4903065100059,Có,55000,55000,55000,50000,55000,70000,Thùng  (12),55000,0,55000,0,55000,0,55000,0,55000,0
Mì Udon Yamadai 250g,Sản phẩm thường,Ăn Uống,4903088100111,4903088100111,Có,35000,40000,40000,65000,40000,45000,bịch (5*10),35000,0,35000,0,35000,0,35000,0,35000,0
Chip khoai tây phô mai,Sản phẩm thường,Ăn Uống,4903115528988,4903115528988,Có,20000,25000,25000,32000,25000,27000,hộp,20000,0,20000,0,20000,0,20000,0,20000,0
Rong biển vụn AONORI,Sản phẩm thường,Ăn Uống,4903123009201,4903123009201,Có,55000,60000,60000,75000,60000,65000,Gối,55000,0,55000,0,55000,0,55000,0,55000,0
Mì udon Sanuki 250g*5,Sản phẩm thường,Ăn Uống,4903133716380,4903133716380,Có,110000,115000,115000,160000,115000,115000,Gói ,110000,0,110000,0,110000,0,110000,0,110000,0
0177-Rong biển ăn liền hũ ,Sản phẩm thường,Ăn Uống,4903182040177,4903182040177,Có,80000,90000,87000,120000,90000,95000,Hũ(20),80000,0,80000,0,80000,0,80000,0,80000,0
Phô mai chocola,Sản phẩm thường,Ăn Uống,4903308030600,4903308030600,Có,58000,55000,55000,20000,55000,55000,Hộp,58000,0,58000,0,58000,0,58000,0,58000,0
Phô mai dài,Sản phẩm thường,Ăn Uống,4903308035322,4903308035322,Có,82000,95000,95000,110000,95000,95000,gói,82000,0,82000,0,82000,0,82000,0,82000,0
Phô mai dâu 9 miếng,Sản phẩm thường,Ăn Uống,4903308039177,4903308039177,Có,62000,65000,65000,90000,65000,70000,Hộp,62000,0,62000,0,62000,0,62000,0,62000,0
1671-Sigum ACUO bạc hà ,Sản phẩm thường,Ăn Uống,4903333111671,4903333111671,Có,115000,135000,130000,200000,135000,140000,Hộp,115000,0,115000,0,115000,0,115000,0,115000,0
Chocola Almond LOTTE,Sản phẩm thường,Ăn Uống,4903333126712,4903333126712,Có,40000,65000,65000,50000,65000,65000,Hộp,40000,0,40000,0,40000,0,40000,0,40000,0
Maca lotte phủ chocolate ,Sản phẩm thường,Ăn Uống,4903333166749,4903333166749,Có,45000,65000,65000,75000,65000,68000,hộp ( 10*8),45000,0,45000,0,45000,0,45000,0,45000,0
Chocola Almond Lote,Sản phẩm thường,Ăn Uống,4903333185146,4903333185146,Có,60000,65000,65000,80000,65000,65000,hộp,60000,0,60000,0,60000,0,60000,0,60000,0
0500-Nama Chocolate Champagne Wine,Sản phẩm thường,Ăn Uống,4903379020500,4903379020500,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
0531-Nama Chocola trắng,Sản phẩm thường,Ăn Uống,4903379020531,4903379020531,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
0548-Nama Au Lait,Sản phẩm thường,Ăn Uống,4903379020548,4903379020548,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
Nama Orange & Mango,Sản phẩm thường,Ăn Uống,4903379020555,4903379020555,Có,202000,205000,205000,240000,205000,205000,hộp,202000,0,202000,0,202000,0,202000,0,202000,0
Nama tươi vị bắp,Sản phẩm thường,Ăn Uống,4903379020562,4903379020562,Có,180000,195000,195000,230000,195000,200000,hộp,180000,0,180000,0,180000,0,180000,0,180000,0
Nama Dâu ,Sản phẩm thường,Ăn Uống,4903379020579,4903379020579,Có,185000,195000,195000,230000,195000,200000,Hộp,185000,0,185000,0,185000,0,185000,0,185000,0
0586-Nama Port Charlotte Scottish Barley xám,Sản phẩm thường,Ăn Uống,4903379020586,4903379020586,Có,186000,195000,195000,230000,195000,198000,hộp,186000,0,186000,0,186000,0,186000,0,186000,0
Nama Chocolate Royce HoJicha ,Sản phẩm thường,Ăn Uống,4903379020593,4903379020593,Có,187900,200000,195000,230000,200000,202000,hộp,187900,0,187900,0,187900,0,187900,0,187900,0
Nama chocola Valentine ,Sản phẩm thường,Ăn Uống,4903379020814,4903379020814,Có,193000,200000,200000,240000,200000,205000,Hộp,193000,0,193000,0,193000,0,193000,0,193000,0
0845-Nama Remy Martin XO,Sản phẩm thường,Ăn Uống,4903379020845,4903379020845,Có,275000,190000,185000,320000,190000,195000,Hộp,275000,0,275000,0,275000,0,275000,0,275000,0
0920-Nama Mild Cacao,Sản phẩm thường,Ăn Uống,4903379020920,4903379020920,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
Nama Bitter,Sản phẩm thường,Ăn Uống,4903379020937,4903379020937,Có,185000,195000,195000,230000,195000,200000,hộp,185000,0,185000,0,185000,0,185000,0,185000,0
Nama Ecuador sweets,Sản phẩm thường,Ăn Uống,4903379020968,4903379020968,Có,190000,195000,195000,230000,195000,200000,Hộp,190000,0,190000,0,190000,0,190000,0,190000,0
0982-Nama Ghana Bitter,Sản phẩm thường,Ăn Uống,4903379020982,4903379020982,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
Chocola Nama màu đỏ,Sản phẩm thường,Ăn Uống,4903379030622,4903379030622,Có,186000,195000,195000,230000,195000,200000,,186000,0,186000,0,186000,0,186000,0,186000,0
Nama caramen,Sản phẩm thường,Ăn Uống,4903379030660,4903379030660,Có,185000,195000,195000,230000,195000,200000,hộp,185000,0,185000,0,185000,0,185000,0,185000,0
Nama Chocolate Sakura Fromage,Sản phẩm thường,Ăn Uống,4903379030790,4903379030790,Có,185000,195000,195000,230000,195000,200000,Hộp,185000,0,185000,0,185000,0,185000,0,185000,0
Nama Strawberry,Sản phẩm thường,Ăn Uống,4903379030851,4903379030851,Có,187000,195000,195000,230000,195000,200000,hộp,187000,0,187000,0,187000,0,187000,0,187000,0
0899-Nama Matcha,Sản phẩm thường,Ăn Uống,4903379030899,4903379030899,Có,186000,195000,195000,230000,195000,200000,Hộp,186000,0,186000,0,186000,0,186000,0,186000,0
Đường Table 1kg,Sản phẩm thường,Ăn Uống,4904001000327,4904001000327,Có,62000,70000,70000,90000,70000,70000,gói,62000,0,62000,0,62000,0,62000,0,62000,0
0341-Đường trắng Nissin tô đỏ 1kg,Sản phẩm thường,Ăn Uống,4904001000341,4904001000341,Có,52000,62000,60000,100000,62000,65000,gói (20),52000,35,52000,10,52000,19,52000,0,52000,0
2596-Đường mía Nissin 750g,Sản phẩm thường,Ăn Uống,4904001022596,4904001022596,Có,78000,88000,88000,120000,88000,93000,Gói(10),78000,0,78000,0,78000,0,78000,0,78000,0
Snach khoai tây xanh,Sản phẩm thường,Ăn Uống,4904052011358,4904052011358,Có,8000,10000,10000,10000,10000,10000,hộp,8000,0,8000,0,8000,0,8000,0,8000,0
5787-Bột rau củ + trái cây Organic Nagai 90 gói,Sản phẩm thường,Ăn Uống,4904071405787,4904071405787,Có,740000,770000,760000,900000,770000,780000,Hộp,740000,2,740000,0,740000,0,740000,0,740000,0
Yến mạch 300g,Sản phẩm thường,Ăn Uống,4904075000179,4904075000179,Có,82000,92000,90000,150000,92000,95000,Gói,82000,1,82000,0,82000,0,82000,0,82000,0
3405-Mì lạnh rong biển 126g,Sản phẩm thường,Ăn Uống,4904511003405,4904511003405,Có,28000,33000,30000,20000,33000,35000,hộp(12),28000,0,28000,0,28000,0,28000,0,28000,0
3412-Mì soba 120g,Sản phẩm thường,Ăn Uống,4904511003412,4904511003412,Có,28000,33000,30000,20000,33000,35000,hộp(12),28000,0,28000,0,28000,0,28000,0,28000,0
3429-Mì Udon lạnh vị thịt viên,Sản phẩm thường,Ăn Uống,4904511003429,4904511003429,Có,28000,33000,30000,20000,33000,35000,hộp(12),28000,0,28000,0,28000,0,28000,0,28000,0
