Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
9368-Kem dưỡng Elixir Facial Effect 93g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872169368,4901872169368,Có,550000,,,800000,,,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Nước hoa hồng Elixir 170ml ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872169375,4901872169375,Có,450000,500000,500000,750000,500000,510000,Chai,450000,0,450000,0,450000,0,450000,0,450000,0
Phấn ướt Revital số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872172924,4901872172924,Có,420000,480000,480000,600000,480000,480000,Hộp,420000,0,420000,0,420000,0,420000,0,420000,0
Sữa rửa mặt UV white Shiseido,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872182558,4901872182558,Có,420000,450000,450000,500000,450000,450000,tuýp,420000,0,420000,0,420000,0,420000,0,420000,0
Nước hoa hồng dưỡng da UV white,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872182596,4901872182596,Có,500000,550000,550000,800000,550000,550000,chai,500000,0,500000,0,500000,0,500000,0,500000,0
Kem dưỡng da ban ngày UV white II,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872182619,4901872182619,Có,550000,570000,570000,600000,570000,570000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Sữa dưỡng trắng da đêm UV White,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872183890,4901872183890,Có,350000,370000,370000,550000,370000,370000,hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Ruột phấn MQ số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872191321,4901872191321,Có,300000,350000,350000,400000,350000,350000,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Ruột phấn MQ số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872191338,4901872191338,Có,300000,350000,350000,400000,350000,350000,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Phấn ướt Maquillage số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872191345,4901872191345,Có,320000,340000,340000,450000,340000,340000,hộp,320000,0,320000,0,320000,0,320000,0,320000,0
Phấn nền Maquillage hộp trắng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872191352,4901872191352,Có,200000,210000,210000,280000,210000,220000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Ruột phấn MQ số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872191369,4901872191369,Có,300000,350000,350000,400000,350000,350000,hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Ruột phấn shiseido số 10 xanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872209071,4901872209071,Có,170000,350000,350000,250000,350000,350000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Ruột phấn shiseido số 10 xanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872209095,4901872209095,Có,170000,350000,350000,250000,350000,350000,cái,170000,0,170000,0,170000,0,170000,0,170000,0
Phấn phủ Elixir số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872212859,4901872212859,Có,250000,280000,280000,350000,280000,280000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Phấn phủ Elixir số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872212941,4901872212941,Có,250000,280000,280000,300000,280000,280000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Phấn phủ Elixir số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872212965,4901872212965,Có,250000,280000,280000,350000,280000,280000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Phấn nền Elixir,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872212989,4901872212989,Có,250000,260000,260000,350000,260000,260000,hộp,250000,0,250000,0,250000,0,250000,0,250000,0
0106-Kem dưỡng cổ Rivital ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872220106,4901872220106,Có,700000,800000,800000,1100,800000,850000,Tuýp,700000,0,700000,0,700000,0,700000,0,700000,0
Phấn nén Aqualabel màu hồng 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872236718,4901872236718,Có,165000,200000,200000,250000,200000,200000,Hộp,165000,0,165000,0,165000,0,165000,0,165000,0
Phấn nén Shiseido Aqualabel số 10 đỏ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872236725,4901872236725,Có,170000,195000,190000,250000,195000,200000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Phấn nén Shiseido Aqualabel,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872236732,4901872236732,Có,165000,200000,200000,250000,200000,200000,hộp,165000,0,165000,0,165000,0,165000,0,165000,0
Ruột phấn shiseido số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872236862,4901872236862,Có,165000,350000,350000,250000,350000,350000,hộp,165000,0,165000,0,165000,0,165000,0,165000,0
Phấn nền Maquillage số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872237500,4901872237500,Có,550000,650000,650000,700000,650000,650000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Phấn nền Maquillage số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872237517,4901872237517,Có,550000,650000,650000,700000,650000,650000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Phấn nền Maquillage số 00,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872237524,4901872237524,Có,550000,650000,650000,700000,650000,650000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Phấn nén Maquilage số 11 trắng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872256242,4901872256242,Có,250000,300000,300000,400000,300000,300000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Ruột phấn phủ highlight Maquilage số 22 trắng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872256259,4901872256259,Có,250000,270000,270000,400000,270000,290000,hộp ,250000,0,250000,0,250000,0,250000,0,250000,0
Phấn nén Maquilage số 33 trắng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872256266,4901872256266,Có,250000,300000,300000,400000,300000,300000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
Phấn nền Aqualabel,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872263615,4901872263615,Có,80000,100000,100000,150000,100000,100000,gói,80000,0,80000,0,80000,0,80000,0,80000,0
Phấn nền Aqualabel xanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872263646,4901872263646,Có,180000,190000,190000,250000,190000,190000,Hộp,180000,0,180000,0,180000,0,180000,0,180000,0
Má hồng Maquillage,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872266555,4901872266555,Có,200000,250000,250000,320000,250000,250000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Má hồng Maquillage PK313,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872266562,4901872266562,Có,400000,450000,450000,550000,450000,460000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
Má hồng Maquillage,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872266579,4901872266579,Có,200000,250000,250000,320000,250000,250000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Ruột phấn Maquillage số  PO- 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269075,4901872269075,Có,320000,350000,350000,450000,350000,350000,hộp,320000,0,320000,0,320000,0,320000,0,320000,0
Ruột phấn Maquillage số 30,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269082,4901872269082,Có,280000,350000,350000,400000,350000,350000,Hộp,280000,0,280000,0,280000,0,280000,0,280000,0
Ruột phấn phủ Maquilage số OC- 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269211,4901872269211,Có,320000,360000,360000,450000,360000,370000,hộp,320000,0,320000,1,320000,1,320000,0,320000,0
Ruột má hồng Maquillage PK200,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269280,4901872269280,Có,390000,420000,420000,550000,420000,430000,Hộp,390000,0,390000,0,390000,0,390000,0,390000,0
Má hồng Maquillage RD100,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269297,4901872269297,Có,590000,650000,650000,750000,650000,650000,Hộp,590000,1,590000,0,590000,0,590000,0,590000,0
Má hồng Maquillage PK200,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269365,4901872269365,Có,550000,600000,600000,700000,600000,600000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Ruột phấn phủ Maquilage số OC-10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269372,4901872269372,Có,320000,360000,360000,450000,360000,370000,hộp,320000,3,320000,0,320000,1,320000,0,320000,0
Ruột phấn Maquillage số 00,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269396,4901872269396,Có,320000,350000,350000,450000,350000,350000,Hộp,320000,14,320000,4,320000,4,320000,0,320000,0
Ruột phấn Maquillage số OC- 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269402,4901872269402,Có,320000,350000,350000,450000,350000,370000,hộp,320000,7,320000,4,320000,5,320000,0,320000,0
9990-Hộp đựng phấn Maquillage DM,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872269990,4901872269990,Có,260000,650000,650000,380000,650000,660000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Má hồng intergracy 210,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872273652,4901872273652,Có,100000,130000,130000,180000,130000,130000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Phấn nền Aqualabel số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275243,4901872275243,Có,170000,190000,190000,250000,190000,190000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Phấn nền Aqualabel số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275250,4901872275250,Có,170000,190000,190000,250000,190000,190000,hộp,170000,0,170000,0,170000,0,170000,0,170000,0
Phấn nền Aqualabel số 30,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275267,4901872275267,Có,150000,190000,190000,250000,190000,190000,tuýp,150000,0,150000,0,150000,0,150000,0,150000,0
Phấn nền Aqualabel số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275274,4901872275274,Có,170000,190000,190000,250000,190000,190000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
5298-BB shiseido Integrate Gracy 01,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275298,4901872275298,Có,120000,150000,150000,250000,150000,150000,hộp,120000,0,120000,0,120000,0,120000,0,120000,0
5922-BB shiseido Integrate Gracy 02,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872275922,4901872275922,Có,160000,180000,180000,300000,180000,190000,hộp,160000,0,160000,0,160000,0,160000,0,160000,0
7834-Kem tẩy trang  Aqualabel vàng 125g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872277834,4901872277834,Có,165000,185000,180000,280000,185000,190000,Hộp,165000,3,165000,2,165000,2,165000,0,165000,0
7841-SRM Aqualabel vàng da khô,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872277841,4901872277841,Có,260000,195000,195000,320000,195000,200000,tuýp,260000,0,260000,0,260000,0,260000,0,260000,0
Kem Haku trị nám,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872304813,4901872304813,Có,1000,1100,1100,1250,1100,1100,Hộp,1000,0,1000,0,1000,0,1000,0,1000,0
Ruột Haku,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872304820,4901872304820,Có,800000,850000,850000,1050,850000,850000,chai,800000,0,800000,0,800000,0,800000,0,800000,0
Haku dưỡng da nhỏ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872304837,4901872304837,Có,550000,600000,600000,680000,600000,600000,hộp,550000,0,550000,0,550000,0,550000,0,550000,0
Lotion EX I Revital cho da nhờn ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309894,4901872309894,Có,850000,900000,900000,1100,900000,920000,hộp,850000,1,850000,0,850000,0,850000,0,850000,0
Lotion EX Revital số II cho da khô,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309900,4901872309900,Có,850000,900000,880000,1100,900000,920000,chai,850000,1,850000,2,850000,4,850000,0,850000,0
Kem dưỡng trẻ hóa da Revital Moisturizer EX I 100ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309917,4901872309917,Có,850000,900000,900000,1100,900000,920000,Hộp,850000,1,850000,3,850000,1,850000,0,850000,0
9924-Sữa dưỡng ẩm Shiseido Revital Whitening Moisturizer EX II 100ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309924,4901872309924,Có,800000,840000,830000,1100,840000,850000,Chai,800000,0,800000,2,800000,2,800000,0,800000,0
Lotion EX whiterning Revital số I,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309931,4901872309931,Có,1100,1200,1200,1500,1200,1200,chai,1100,0,1100,1,1100,0,1100,0,1100,0
Lotion EX whiterning Revital số II,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309948,4901872309948,Có,850000,950000,930000,1200,950000,970000,chai,850000,1,850000,1,850000,1,850000,0,850000,0
Sữa dưỡng trắng da Revital số I cho da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309955,4901872309955,Có,1150,1250,1250,1450,1250,1280,chai,1150,0,1150,0,1150,1,1150,0,1150,0
Sữa dưỡng trắng da Revital II,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309962,4901872309962,Có,1100,1220,1200,1500,1220,1230,Hộp,1100,0,1100,0,1100,1,1100,0,1100,0
Kem dưỡng đêm Shiseido Revital Enscience AA EX 40g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872309979,4901872309979,Có,2150,2330,2300,2650,2330,2350,hộp,2150,0,2150,0,2150,1,2150,0,2150,0
Phấn bột Maquilage,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872320622,4901872320622,Có,400000,450000,450000,600000,450000,500000,hộp,400000,0,400000,0,400000,0,400000,0,400000,0
1001-Nước hoa hồng Shiseido Eudermine 200ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872321001,4901872321001,Có,110000,115000,110000,200000,115000,120000,Chai(6),110000,18,110000,9,110000,8,110000,0,110000,0
Phấn ngắn shiseido số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327614,4901872327614,Có,200000,230000,230000,300000,230000,230000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Shiseido intergacy số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327621,4901872327621,Có,220000,250000,250000,300000,250000,250000,Hộp,220000,0,220000,0,220000,0,220000,0,220000,0
Phấn ngắn Shiseido số 30,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327638,4901872327638,Có,180000,230000,230000,300000,230000,230000,Hộp,180000,0,180000,0,180000,0,180000,0,180000,0
Phấn ngắn shiseido số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327645,4901872327645,Có,210000,230000,230000,300000,230000,230000,Hộp,210000,0,210000,0,210000,0,210000,0,210000,0
Phấn nén Shiseido Intergracy số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327652,4901872327652,Có,150000,200000,200000,250000,200000,200000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Kem nền Shiseido Integrate Gracy 10 SPF22/PA++ 25g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327775,4901872327775,Có,200000,250000,250000,400000,250000,255000,Hộp,200000,2,200000,0,200000,0,200000,0,200000,0
Phấn nền Integrate số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327782,4901872327782,Có,230000,250000,250000,400000,250000,255000,Hộp,230000,1,230000,0,230000,0,230000,0,230000,0
Phấn nền Inetrgraycy số 30,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327799,4901872327799,Có,260000,265000,265000,300000,265000,265000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Kem nền Shiseido Integrate Gracy 10 SPF22/PA++ 25g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327805,4901872327805,Có,240000,265000,265000,400000,265000,230000,Hộp,240000,10,240000,0,240000,0,240000,0,240000,0
7850-CC Integrate SPF15+ 25g xanh cho da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327850,4901872327850,Có,160000,175000,175000,250000,175000,175000,Tuýp,160000,0,160000,0,160000,1,160000,0,160000,0
7867-CC Integrate SPF15+ 25g hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872327867,4901872327867,Có,160000,175000,175000,250000,175000,175000,Tuýp,160000,0,160000,0,160000,1,160000,0,160000,0
Má hồng Intergracy,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872328468,4901872328468,Có,180000,190000,190000,220000,190000,190000,Hộp,180000,0,180000,0,180000,0,180000,0,180000,0
BB chống nắng Annesa xanh 20ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872333325,4901872333325,Có,260000,280000,280000,350000,280000,285000,Chai,260000,0,260000,0,260000,0,260000,0,260000,0
BB Annesa 30,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872333332,4901872333332,Có,260000,280000,280000,350000,280000,280000,Chai,260000,0,260000,0,260000,0,260000,0,260000,0
3493-Serum Aqualabel cho da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872333493,4901872333493,Có,190000,240000,240000,300000,240000,260000,Chai,190000,0,190000,0,190000,0,190000,0,190000,0
Phấn hộp Intergracy số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872338054,4901872338054,Có,160000,200000,200000,280000,200000,220000,Hộp,160000,0,160000,0,160000,0,160000,0,160000,0
Phấn hộp Intergracy số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872338061,4901872338061,Có,200000,200000,200000,300000,200000,220000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Che khuyết điểm Maquilage,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872343089,4901872343089,Có,200000,220000,220000,350000,220000,230000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
Chì kẻ chân mày Shiseido số 2,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872353620,4901872353620,Có,53000,58000,58000,70000,58000,60000,chai,53000,0,53000,0,53000,0,53000,0,53000,0
Chì kẻ mắt Shiseido nâu ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872353637,4901872353637,Có,53000,60000,60000,70000,60000,60000,cây,53000,0,53000,0,53000,0,53000,0,53000,0
Nước hoa hồng Aqualabel xanh N,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872373864,4901872373864,Có,220000,260000,260000,300000,260000,260000,chai,220000,0,220000,0,220000,0,220000,0,220000,0
Nước hoa hồng Aqualabel xanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872373871,4901872373871,Có,280000,295000,295000,350000,295000,300000,Hộp,280000,0,280000,0,280000,0,280000,0,280000,0
Tẩy trang Aqualabel,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872374359,4901872374359,Có,200000,215000,215000,280000,215000,220000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
4366-SRM Aqualabel xanh dương da nhờn 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872374366,4901872374366,Có,218288,250000,245000,320000,250000,255000,Tuýp,218288,0,218288,0,218288,0,218288,0,218288,0
5776-kem dưỡng Aqualabel 30g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872375776,4901872375776,Có,155000,170000,165000,250000,170000,175000,Hộp,155000,3,155000,0,155000,0,155000,0,155000,0
Kem tẩy trang Aqualabel màu đỏ cho da thường 110g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872375967,4901872375967,Có,185000,195000,195000,230000,195000,200000,tuýp,185000,5,185000,0,185000,0,185000,0,185000,0
5974-SRM Aqualabel đỏ da thường 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872375974,4901872375974,Có,225000,245000,240000,320000,245000,250000,Tuýp,225000,1,225000,0,225000,1,225000,0,225000,0
Phấn phủ Shiseido Intergracy số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382101,4901872382101,Có,195000,210000,210000,300000,210000,220000,hộp,195000,0,195000,0,195000,0,195000,0,195000,0
Phấn dài Shiseido số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382132,4901872382132,Có,195000,210000,210000,300000,210000,220000,Hộp,195000,0,195000,0,195000,0,195000,0,195000,0
Phấn nén Shiseodo intergracy số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382163,4901872382163,Có,150000,200000,200000,250000,200000,200000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Phấn nén Aqualabel số 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382187,4901872382187,Có,150000,190000,190000,250000,190000,190000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Phấn nền Intergracy,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382309,4901872382309,Có,150000,230000,230000,250000,230000,230000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
2316-Phấn nền Intergracy số 20,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382316,4901872382316,Có,160000,250000,250000,250000,250000,255000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
2330-Phấn nền Integrate 10,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872382330,4901872382330,Có,160000,175000,175000,250000,175000,175000,Tuýp,160000,0,160000,0,160000,0,160000,0,160000,0
Nước hoa hồng aqualabel màu vàng N,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872384044,4901872384044,Có,200000,260000,260000,300000,260000,260000,chai,200000,0,200000,0,200000,0,200000,0,200000,0
4082-Kem dưỡng Aqualabel 25g vàng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872384082,4901872384082,Có,155000,170000,165000,250000,170000,175000,Hộp,155000,0,155000,0,155000,0,155000,0,155000,0
4105-Serum dưỡng da Aqualabel Royal Rich Essence 30ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872384105,4901872384105,Có,190000,210000,210000,300000,210000,220000,Hộp,190000,0,190000,0,190000,0,190000,0,190000,0
Sữa dưỡng tóc phục hồi 3 in 1 Tsubaki 100ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872443512,4901872443512,Có,120487,140000,135000,185000,140000,145000,Chai,120487,15,120487,0,120487,0,120487,0,120487,0
Sữa rửa mặt Perfect Trà xanh dạng bọt,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872444656,4901872444656,Có,145000,150000,150000,200000,150000,155000,chai,145000,0,145000,0,145000,0,145000,0,145000,0
4908-SRM tạo bọt Perfect Whip Senka 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872444908,4901872444908,Có,124000,135000,140000,180000,135000,140000,Chai (24),124000,7,124000,5,124000,7,124000,0,124000,0
4915-SRM Perfect Whip Senka 120g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872444915,4901872444915,Có,82000,88000,85000,140000,88000,90000,Tuýp(48),82000,52,82000,13,82000,28,82000,0,82000,0
4953-Gel Tẩy Trang Senka Perfect 160g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872444953,4901872444953,Có,59500,90000,90000,100000,90000,92000,Tuýp (48),59500,0,59500,0,59500,0,59500,0,59500,0
Dầu tẩy trang Perfect Watery Oil,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872450985,4901872450985,Có,110000,160000,160000,200000,160000,160000,chai,110000,0,110000,0,110000,0,110000,0,110000,0
SRM Perfect white Clay trắng da 120g (Nhật),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872451708,4901872451708,Có,115000,125000,120000,180000,125000,130000,Tuýp,115000,34,115000,22,115000,8,115000,0,115000,0
SRM Perfect Whip 150g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872455096,4901872455096,Có,82000,85000,85000,150000,85000,87000,tuýp,82000,0,82000,0,82000,0,82000,0,82000,0
0731-Lăn khử mùi AG+ shiseido  trắng ko mùi,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872460731,4901872460731,Có,140000,150000,145000,210000,150000,155000,Chai(36),140000,0,140000,0,140000,0,140000,0,140000,0
0748-Lăn khử mùi AG+ Shiseido tím hương hoa,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872460748,4901872460748,Có,140000,150000,145000,210000,150000,155000,Chai(36),140000,14,140000,0,140000,0,140000,0,140000,0
0755-Lăn khử mùi AG+ Shiseido  xanh nhẹ dịu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872460755,4901872460755,Có,140000,150000,145000,210000,150000,155000,Chai(36),140000,0,140000,0,140000,0,140000,0,140000,0
Dầu tẩy trang tạo bọt All Clear Oil Whip 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872461974,4901872461974,Có,120821,132000,130000,180000,132000,135000,Chai,120821,3,120821,5,120821,2,120821,0,120821,0
1998-Dầu tẩy trang Senka ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872461998,4901872461998,Có,170000,188000,188000,250000,188000,195000,Chai,170000,4,170000,0,170000,4,170000,0,170000,0
2032-SRM tẩy trang Senka,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872462032,4901872462032,Có,72129,77000,80000,110000,77000,80000,Tuýp,72129,0,72129,6,72129,2,72129,0,72129,0
SRM Senka perfect whip collagen hồng ( Nhật ),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872462087,4901872462087,Có,115000,125000,120000,180000,125000,130000,Tuýp(48),115000,34,115000,13,115000,3,115000,0,115000,0
3114-Kem Senka White Beauty Gel 100g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872463114,4901872463114,Có,190000,200000,195000,250000,200000,205000,Hộp,190000,0,190000,0,190000,0,190000,0,190000,0
3138-Kem Senka White Beauty 100g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872463138,4901872463138,Có,190000,200000,195000,250000,200000,205000,Hộp,190000,0,190000,0,190000,1,190000,0,190000,0
3404-SRM Perfect Whip xanh 150g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901872463404,4901872463404,Có,71000,77000,75000,140000,77000,80000,Tuýp,71000,50,71000,17,71000,11,71000,0,71000,0
